DateTime,Actual Power (kW),Adjusted Baseline Power (kW),Savings Power (kW),Savings Energy (kWh),Cumulative Savings Energy (kWh),Negative Savings Flag,TOU Period,TOU Rate (RM/kWh),TOU Cost Savings (RM),Cumulative TOU Cost Savings (RM),Negative TOU Savings Flag
2024-10-10 22:00:00,913.2,3087.6672,2174.4672,1087.2336,4541177.323603653,0,offpeak,0.281,305.51264160000005,1473682.135682411,0
2024-10-10 22:30:00,814.8,3083.4424,2268.6424,1134.3212,4542311.6448036535,0,offpeak,0.281,318.74425720000005,1474000.879939611,0
2024-10-10 23:00:00,835.2,3077.8232,2242.6232,1121.3116,4543432.956403653,0,offpeak,0.281,315.08855960000005,1474315.9684992111,0
2024-10-10 23:30:00,760.7,3070.6072,2309.9072,1154.9535999999998,4544587.910003653,0,offpeak,0.281,324.5419616,1474640.5104608112,0
2024-10-11 00:00:00,686.2,3063.597,2377.397,1188.6985,4545776.608503653,0,offpeak,0.281,334.02427850000004,1474974.534739311,0
2024-10-11 00:30:00,672.8,3066.9722,2394.1722,1197.0861,4546973.694603653,0,offpeak,0.281,336.3811941,1475310.915933411,0
2024-10-11 01:00:00,659.4,3067.952,2408.552,1204.276,4548177.970603652,0,offpeak,0.281,338.401556,1475649.3174894112,0
2024-10-11 01:30:00,647.5999999999999,3054.3184,2406.7184,1203.3592,4549381.329803652,0,offpeak,0.281,338.14393520000004,1475987.4614246113,0
2024-10-11 02:00:00,635.8,3036.8525,2401.0525,1200.52625,4550581.856053652,0,offpeak,0.281,337.34787625,1476324.8093008613,0
2024-10-11 02:30:00,557.2,3024.1394,2466.9394,1233.4697,4551815.3257536525,0,offpeak,0.281,346.60498570000004,1476671.4142865613,0
2024-10-11 03:00:00,620.0,3043.4841,2423.4841,1211.74205,4553027.067803652,0,offpeak,0.281,340.49951605000007,1477011.9138026114,0
2024-10-11 03:30:00,466.3999999999999,3056.13,2589.73,1294.865,4554321.932803652,0,offpeak,0.281,363.85706500000003,1477375.7708676115,0
2024-10-11 04:00:00,532.0999999999999,3055.1807,2523.0807,1261.54035,4555583.473153653,0,offpeak,0.281,354.49283835000006,1477730.2637059614,0
2024-10-11 04:30:00,597.8,3053.9937,2456.1937,1228.09685,4556811.570003653,0,offpeak,0.281,345.09521485,1478075.3589208114,0
2024-10-11 05:00:00,569.2,3052.8167,2483.6167,1241.8083499999998,4558053.378353653,0,offpeak,0.281,348.94814635,1478424.3070671614,0
2024-10-11 05:30:00,592.9000000000001,3061.1316,2468.2316,1234.1158,4559287.494153652,0,offpeak,0.281,346.78653980000007,1478771.0936069614,0
2024-10-11 06:00:00,616.6,3068.0623,2451.4623,1225.73115,4560513.225303653,0,offpeak,0.281,344.43045315000006,1479115.5240601115,0
2024-10-11 06:30:00,620.4,3073.8943,2453.4943,1226.74715,4561739.972453653,0,offpeak,0.281,344.71594915000003,1479460.2400092615,0
2024-10-11 07:00:00,910.4,665.8143,-244.5857,-122.29285,4561617.679603653,1,offpeak,0.281,-34.36429085,1479425.8757184115,1
2024-10-11 07:30:00,1388.2666666666669,665.8143,-722.4523666666669,-361.22618333333344,4561256.45342032,1,offpeak,0.281,-101.50455751666671,1479324.3711608949,1
2024-10-11 08:00:00,1866.1333333333328,665.8143,-1200.3190333333328,-600.1595166666664,4560656.293903653,1,mid,0.357,-214.2569474499999,1479110.1142134448,1
2024-10-11 08:30:00,2344.0,665.8143,-1678.1857,-839.09285,4559817.201053653,1,mid,0.357,-299.55614744999997,1478810.5580659946,1
2024-10-11 09:00:00,2371.866666666667,665.8143,-1706.0523666666668,-853.0261833333334,4558964.17487032,1,mid,0.357,-304.53034745,1478506.0277185447,1
2024-10-11 09:30:00,2399.733333333333,665.8143,-1733.9190333333331,-866.9595166666666,4558097.215353653,1,mid,0.357,-309.50454744999996,1478196.5231710947,1
2024-10-11 10:00:00,2427.6,665.8143,-1761.7857,-880.89285,4557216.322503652,1,peak,0.584,-514.4414244,1477682.0817466946,1
2024-10-11 10:30:00,2455.4666666666667,665.8143,-1789.6523666666667,-894.8261833333333,4556321.496320319,1,peak,0.584,-522.5784910666666,1477159.503255628,1
2024-10-11 11:00:00,2483.333333333333,665.8143,-1817.519033333333,-908.7595166666664,4555412.736803653,1,peak,0.584,-530.7155577333332,1476628.7876978947,1
2024-10-11 11:30:00,2511.2,665.8143,-1845.3857,-922.69285,4554490.0439536525,1,peak,0.584,-538.8526244,1476089.9350734947,1
2024-10-11 12:00:00,2471.3142857142857,665.8143,-1805.4999857142857,-902.7499928571428,4553587.293960796,1,peak,0.584,-527.2059958285714,1475562.729077666,1
2024-10-11 12:30:00,2431.428571428571,665.8143,-1765.614271428571,-882.8071357142856,4552704.4868250815,1,peak,0.584,-515.5593672571428,1475047.169710409,1
2024-10-11 13:00:00,2391.542857142857,665.8143,-1725.728557142857,-862.8642785714285,4551841.62254651,1,peak,0.584,-503.9127386857142,1474543.2569717232,1
2024-10-11 13:30:00,2351.657142857143,665.8143,-1685.8428428571428,-842.9214214285714,4550998.701125082,1,peak,0.584,-492.26611011428565,1474050.9908616089,1
2024-10-11 14:00:00,2311.7714285714287,665.8143,-1645.9571285714287,-822.9785642857144,4550175.722560796,1,mid,0.357,-293.80334745,1473757.187514159,1
2024-10-11 14:30:00,2271.885714285714,665.8143,-1606.071414285714,-803.0357071428571,4549372.686853653,1,mid,0.357,-286.68374744999994,1473470.503766709,1
2024-10-11 15:00:00,2232.0,665.8143,-1566.1857,-783.09285,4548589.594003653,1,mid,0.357,-279.56414745,1473190.939619259,1
2024-10-11 15:30:00,2226.133333333333,665.8143,-1560.3190333333332,-780.1595166666666,4547809.434486986,1,mid,0.357,-278.51694745,1472912.4226718089,1
2024-10-11 16:00:00,2220.266666666667,665.8143,-1554.4523666666669,-777.2261833333334,4547032.208303653,1,mid,0.357,-277.46974745,1472634.952924359,1
2024-10-11 16:30:00,2214.4,665.8143,-1548.5857,-774.29285,4546257.915453653,1,mid,0.357,-276.42254745,1472358.5303769088,1
2024-10-11 17:00:00,2201.8,665.8143,-1535.9857000000002,-767.9928500000001,4545489.922603653,1,mid,0.357,-274.17344745,1472084.356929459,1
2024-10-11 17:30:00,1891.25,665.8143,-1225.4357,-612.71785,4544877.204753653,1,mid,0.357,-218.74027245,1471865.6166570089,1
2024-10-11 18:00:00,1580.7,665.8143,-914.8857,-457.44285,4544419.761903653,1,mid,0.357,-163.30709745,1471702.309559559,1
2024-10-11 18:30:00,1270.15,665.8143,-604.3357000000001,-302.16785000000004,4544117.594053653,1,mid,0.357,-107.87392245000001,1471594.435637109,1
2024-10-11 19:00:00,959.6,665.8143,-293.7857,-146.89285,4543970.701203653,1,mid,0.357,-52.44074745,1471541.9948896589,1
2024-10-11 19:30:00,1288.0,665.8143,-622.1857,-311.09285,4543659.608353653,1,mid,0.357,-111.06014744999999,1471430.9347422088,1
2024-10-11 20:00:00,1166.36,665.8143,-500.5456999999999,-250.27284999999995,4543409.335503653,1,mid,0.357,-89.34740744999998,1471341.5873347588,1
2024-10-11 20:30:00,1044.72,665.8143,-378.9057,-189.45285,4543219.882653653,1,mid,0.357,-67.63466745,1471273.9526673087,1
2024-10-11 21:00:00,923.08,665.8143,-257.26570000000004,-128.63285000000002,4543091.249803653,1,mid,0.357,-45.921927450000005,1471228.0307398587,1
2024-10-11 21:30:00,801.4399999999999,665.8143,-135.62569999999994,-67.81284999999997,4543023.436953653,1,mid,0.357,-24.209187449999988,1471203.8215524089,1
2024-10-11 22:00:00,679.8,665.8143,-13.985699999999952,-6.992849999999976,4543016.444103653,1,offpeak,0.281,-1.9649908499999933,1471201.8565615588,1
2024-10-11 22:30:00,779.9,665.8143,-114.08569999999996,-57.04284999999999,4542959.401253653,1,offpeak,0.281,-16.029040849999998,1471185.8275207088,1
2024-10-11 23:00:00,880.0,665.8143,-214.1857,-107.09285,4542852.308403653,1,offpeak,0.281,-30.093090850000003,1471155.7344298589,1
2024-10-11 23:30:00,602.4,665.8143,63.414300000000026,31.707150000000013,4542884.015553653,0,offpeak,0.281,8.909709150000005,1471164.6441390088,0
2024-10-12 00:00:00,582.6,665.8143,83.21429999999998,41.60714999999999,4542925.622703653,0,offpeak,0.281,11.691609149999998,1471176.3357481589,0
2024-10-12 00:30:00,562.8,665.8143,103.01430000000003,51.50715000000002,4542977.129853653,0,offpeak,0.281,14.473509150000007,1471190.809257309,0
2024-10-12 01:00:00,543.0,665.8143,122.8143,61.40715,4543038.537003653,0,offpeak,0.281,17.255409150000002,1471208.0646664589,0
2024-10-12 01:30:00,583.3,665.8143,82.51430000000005,41.25715000000002,4543079.794153653,0,offpeak,0.281,11.593259150000005,1471219.6579256088,0
2024-10-12 02:00:00,623.6,665.8143,42.21429999999998,21.10714999999999,4543100.901303653,0,offpeak,0.281,5.9311091499999975,1471225.5890347587,0
2024-10-12 02:30:00,595.3,665.8143,70.51430000000005,35.257150000000024,4543136.158453653,0,offpeak,0.281,9.907259150000007,1471235.4962939087,0
2024-10-12 03:00:00,567.0,665.8143,98.8143,49.40715,4543185.565603653,0,offpeak,0.281,13.883409150000002,1471249.3797030586,0
2024-10-12 03:30:00,580.8,665.8143,85.01430000000005,42.50715000000002,4543228.072753653,0,offpeak,0.281,11.944509150000005,1471261.3242122086,0
2024-10-12 04:00:00,546.8666666666667,665.8143,118.94763333333331,59.47381666666666,4543287.54657032,0,offpeak,0.281,16.71214248333333,1471278.036354692,0
2024-10-12 04:30:00,512.9333333333333,665.8143,152.88096666666672,76.44048333333336,4543363.987053653,0,offpeak,0.281,21.479775816666677,1471299.5161305086,0
2024-10-12 05:00:00,479.0,665.8143,186.8143,93.40715,4543457.394203654,0,offpeak,0.281,26.247409150000003,1471325.7635396586,0
2024-10-12 05:30:00,600.8,665.8143,65.01430000000005,32.507150000000024,4543489.9013536535,0,offpeak,0.281,9.134509150000008,1471334.8980488086,0
2024-10-12 06:00:00,952.44,665.8143,-286.62570000000005,-143.31285000000003,4543346.588503653,1,offpeak,0.281,-40.270910850000014,1471294.6271379585,1
2024-10-12 06:30:00,1304.08,665.8143,-638.2656999999999,-319.13285,4543027.4556536535,1,offpeak,0.281,-89.67633085000001,1471204.9508071085,1
2024-10-12 07:00:00,1655.72,665.8143,-989.9057,-494.95285,4542532.5028036535,1,offpeak,0.281,-139.08175085000002,1471065.8690562586,1
2024-10-12 07:30:00,2007.36,3099.2966,1091.9366000000002,545.9683000000001,4543078.471103653,0,offpeak,0.281,153.41709230000004,1471219.2861485586,0
2024-10-12 08:00:00,2359.0,3101.9973,742.9973,371.49865,4543449.969753654,0,mid,0.357,132.62501805,1471351.9111666086,0
2024-10-12 08:30:00,1636.4,3102.5022,1466.1021999999998,733.0510999999999,4544183.020853654,0,mid,0.357,261.69924269999996,1471613.6104093085,0
2024-10-12 09:00:00,913.8,3103.072,2189.272,1094.636,4545277.6568536535,0,mid,0.357,390.78505199999995,1472004.3954613085,0
2024-10-12 09:30:00,978.7714285714284,3103.6365,2124.865071428572,1062.432535714286,4546340.089389368,0,mid,0.357,379.28841525000007,1472383.6838765584,0
2024-10-12 10:00:00,1043.742857142857,3104.1812,2060.4383428571427,1030.2191714285714,4547370.308560796,0,peak,0.584,601.6479961142857,1472985.3318726728,0
2024-10-12 10:30:00,1108.7142857142858,3100.4275,1991.713214285714,995.856607142857,4548366.165167939,0,peak,0.584,581.5802585714284,1473566.9121312443,0
2024-10-12 11:00:00,1173.6857142857143,3099.6992,1926.0134857142857,963.0067428571429,4549329.171910796,0,peak,0.584,562.3959378285714,1474129.308069073,0
2024-10-12 11:30:00,1238.6571428571428,3109.569,1870.911857142857,935.4559285714286,4550264.627839368,0,peak,0.584,546.3062622857143,1474675.6143313586,0
2024-10-12 12:00:00,1303.6285714285714,3110.5757,1806.9471285714285,903.4735642857142,4551168.101403654,0,peak,0.584,527.6285615428571,1475203.2428929014,0
2024-10-12 12:30:00,1368.6,3111.4875,1742.8875000000005,871.4437500000001,4552039.545153653,0,peak,0.584,508.92315,1475712.1660429013,0
2024-10-12 13:00:00,1401.0,3112.3005,1711.3004999999998,855.6502499999999,4552895.195403653,0,peak,0.584,499.6997459999999,1476211.8657889015,0
2024-10-12 13:30:00,1433.4,3112.0374,1678.6374,839.3187,4553734.514103653,0,peak,0.584,490.16212079999997,1476702.0279097015,0
2024-10-12 14:00:00,1465.8,3111.7642,1645.9642,822.9821000000001,4554557.496203653,0,mid,0.357,293.8046097,1476995.8325194016,0
2024-10-12 14:30:00,1498.2,3111.43,1613.2299999999998,806.6149999999999,4555364.111203653,0,mid,0.357,287.961555,1477283.7940744015,0
2024-10-12 15:00:00,1530.6,3111.0776,1580.4776000000002,790.2388000000001,4556154.350003653,0,mid,0.357,282.1152516,1477565.9093260015,0
2024-10-12 15:30:00,1563.0,3110.708,1547.708,773.854,4556928.2040036535,0,mid,0.357,276.265878,1477842.1752040016,0
2024-10-12 16:00:00,1595.4,3110.3115,1514.9114999999997,757.4557499999999,4557685.659753653,0,mid,0.357,270.41170274999996,1478112.5869067516,0
2024-10-12 16:30:00,1348.85,3105.8843,1757.0343000000005,878.5171500000001,4558564.176903653,0,mid,0.357,313.63062255000006,1478426.2175293015,0
2024-10-12 17:00:00,1102.3000000000002,3105.763,2003.463,1001.7315,4559565.908403653,0,mid,0.357,357.61814549999997,1478783.8356748016,0
2024-10-12 17:30:00,855.7500000000001,3105.6274,2249.8774,1124.9387,4560690.847103653,0,mid,0.357,401.6031159,1479185.4387907016,0
2024-10-12 18:00:00,609.2,3105.4165,2496.2164999999995,1248.1082499999998,4561938.955353652,0,mid,0.357,445.5746452499999,1479631.0134359517,0
2024-10-12 18:30:00,603.8666666666667,3105.0981,2501.2314333333334,1250.615716666667,4563189.571070319,0,mid,0.357,446.46981085000004,1480077.4832468017,0
2024-10-12 19:00:00,598.5333333333334,3104.6108,2506.0774666666666,1253.0387333333333,4564442.609803652,0,mid,0.357,447.33482779999997,1480524.8180746017,0
2024-10-12 19:30:00,593.2,3103.8706,2510.6706000000004,1255.3353000000002,4565697.945103653,0,mid,0.357,448.15470210000007,1480972.9727767017,0
2024-10-12 20:00:00,659.9333333333334,3103.2278,2443.2944666666667,1221.6472333333334,4566919.592336986,0,mid,0.357,436.1280623,1481409.1008390016,0
2024-10-12 20:30:00,726.6666666666667,3102.36,2375.6933333333336,1187.8466666666668,4568107.439003653,0,mid,0.357,424.06126,1481833.1620990017,0
2024-10-12 21:00:00,793.4,3101.162,2307.762,1153.881,4569261.320003653,0,mid,0.357,411.935517,1482245.0976160017,0
2024-10-12 21:30:00,923.8,3097.155,2173.3550000000005,1086.6775000000002,4570347.997503653,0,mid,0.357,387.94386750000007,1482633.0414835017,0
2024-10-12 22:00:00,892.9499999999999,3090.9387,2197.9887000000003,1098.9943500000002,4571446.991853653,0,offpeak,0.281,308.8174123500001,1482941.8588958518,0
2024-10-12 22:30:00,862.0999999999999,3085.7324,2223.6324,1111.8162,4572558.808053654,0,offpeak,0.281,312.4203522,1483254.2792480518,0
2024-10-12 23:00:00,831.25,3085.4626,2254.2126,1127.1063,4573685.914353654,0,offpeak,0.281,316.7168703,1483570.9961183518,0
2024-10-12 23:30:00,800.4,3078.782,2278.382,1139.191,4574825.105353653,0,offpeak,0.281,320.11267100000003,1483891.1087893518,0
2024-10-13 00:00:00,754.4,3071.08,2316.68,1158.34,4575983.445353653,0,offpeak,0.281,325.49354,1484216.6023293517,0
2024-10-13 00:30:00,723.0,3068.744,2345.744,1172.872,4577156.317353654,0,offpeak,0.281,329.57703200000003,1484546.1793613518,0
2024-10-13 01:00:00,656.3,3066.0994,2409.7994,1204.8997,4578361.217053654,0,offpeak,0.281,338.5768157,1484884.7561770517,0
2024-10-13 01:30:00,589.6,3063.0571,2473.4571,1236.72855,4579597.945603654,0,offpeak,0.281,347.5207225500001,1485232.2768996018,0
2024-10-13 02:00:00,633.4,3057.8738,2424.4738,1212.2369,4580810.182503654,0,offpeak,0.281,340.63856890000005,1485572.9154685019,0
2024-10-13 02:30:00,613.9,3046.173,2432.273,1216.1364999999998,4582026.319003654,0,offpeak,0.281,341.7343565,1485914.6498250018,0
2024-10-13 03:00:00,594.4,3047.8708,2453.4708,1226.7354,4583253.054403653,0,offpeak,0.281,344.71264740000004,1486259.362472402,0
2024-10-13 03:30:00,562.52,3023.2153,2460.6953,1230.34765,4584483.402053653,0,offpeak,0.281,345.72768965,1486605.0901620518,0
2024-10-13 04:00:00,530.64,3041.3433,2510.7033,1255.35165,4585738.753703653,0,offpeak,0.281,352.75381365000004,1486957.8439757018,0
2024-10-13 04:30:00,498.76,3052.476,2553.7160000000003,1276.8580000000002,4587015.611703653,0,offpeak,0.281,358.79709800000006,1487316.641073702,0
2024-10-13 05:00:00,466.88,3048.4202,2581.5402,1290.7701,4588306.381803653,0,offpeak,0.281,362.7063981,1487679.3474718018,0
2024-10-13 05:30:00,435.0,3053.219,2618.219,1309.1095,4589615.491303653,0,offpeak,0.281,367.8597695,1488047.207241302,0
2024-10-13 06:00:00,488.2666666666666,3058.146,2569.8793333333338,1284.9396666666669,4590900.4309703205,0,offpeak,0.281,361.0680463333334,1488408.2752876352,0
2024-10-13 06:30:00,541.5333333333333,3063.7585,2522.2251666666666,1261.1125833333333,4592161.543553654,0,offpeak,0.281,354.3726359166667,1488762.6479235517,0
2024-10-13 07:00:00,594.8,3089.4417,2494.6417,1247.32085,4593408.864403654,0,offpeak,0.281,350.49715885000006,1489113.1450824018,0
2024-10-13 07:30:00,648.0666666666666,3098.9329,2450.866233333333,1225.4331166666666,4594634.297520321,0,offpeak,0.281,344.34670578333333,1489457.4917881852,0
2024-10-13 08:00:00,701.3333333333333,665.8143,-35.519033333333255,-17.759516666666627,4594616.538003654,1,mid,0.357,-6.340147449999986,1489451.151640735,1
2024-10-13 08:30:00,754.6,665.8143,-88.78570000000002,-44.39285000000001,4594572.145153654,1,mid,0.357,-15.848247450000002,1489435.303393285,1
2024-10-13 09:00:00,1269.4666666666667,665.8143,-603.6523666666667,-301.82618333333335,4594270.318970321,1,mid,0.357,-107.75194745,1489327.551445835,1
2024-10-13 09:30:00,1784.3333333333337,665.8143,-1118.5190333333337,-559.2595166666669,4593711.059453654,1,mid,0.357,-199.65564745000006,1489127.8957983851,1
2024-10-13 10:00:00,2299.2000000000003,665.8143,-1633.3857000000005,-816.6928500000001,4592894.366603654,1,peak,0.584,-476.9486244,1488650.9471739852,1
2024-10-13 10:30:00,2814.0666666666666,665.8143,-2148.2523666666666,-1074.1261833333333,4591820.240420321,1,peak,0.584,-627.2896910666666,1488023.6574829186,1
2024-10-13 11:00:00,3328.9333333333334,665.8143,-2663.1190333333334,-1331.5595166666667,4590488.680903655,1,peak,0.584,-777.6307577333333,1487246.0267251853,1
2024-10-13 11:30:00,3843.8,665.8143,-3177.9857,-1588.99285,4588899.688053655,1,peak,0.584,-927.9718244,1486318.0549007854,1
2024-10-13 12:00:00,1027.0,665.8143,-361.1857,-180.59285,4588719.095203655,1,peak,0.584,-105.46622439999999,1486212.5886763853,1
2024-10-13 12:30:00,1605.0,665.8143,-939.1857,-469.59285,4588249.502353655,1,peak,0.584,-274.2422244,1485938.3464519854,1
2024-10-13 13:00:00,2183.0,665.8143,-1517.1857,-758.59285,4587490.909503656,1,peak,0.584,-443.01822439999995,1485495.3282275854,1
2024-10-13 13:30:00,1600.1,665.8143,-934.2857,-467.14285,4587023.766653655,1,peak,0.584,-272.81142439999996,1485222.5168031855,1
2024-10-13 14:00:00,1017.2,665.8143,-351.38570000000004,-175.69285000000002,4586848.073803655,1,mid,0.357,-62.72234745000001,1485159.7944557355,1
2024-10-13 14:30:00,1003.45,665.8143,-337.63570000000004,-168.81785000000002,4586679.255953655,1,mid,0.357,-60.26797245,1485099.5264832855,1
2024-10-13 15:00:00,989.7,665.8143,-323.88570000000004,-161.94285000000002,4586517.313103654,1,mid,0.357,-57.81359745,1485041.7128858354,1
2024-10-13 15:30:00,975.95,665.8143,-310.13570000000004,-155.06785000000002,4586362.245253654,1,mid,0.357,-55.359222450000004,1484986.3536633854,1
2024-10-13 16:00:00,962.2,665.8143,-296.38570000000004,-148.19285000000002,4586214.052403654,1,mid,0.357,-52.904847450000005,1484933.4488159353,1
2024-10-13 16:30:00,995.0,665.8143,-329.1857,-164.59285,4586049.459553654,1,mid,0.357,-58.759647449999996,1484874.6891684853,1
2024-10-13 17:00:00,865.0,665.8143,-199.1857,-99.59285,4585949.866703655,1,mid,0.357,-35.55464745,1484839.1345210352,1
2024-10-13 17:30:00,735.0,665.8143,-69.1857,-34.59285,4585915.273853655,1,mid,0.357,-12.349647449999999,1484826.7848735852,1
2024-10-13 18:00:00,659.9,665.8143,5.914300000000026,2.957150000000013,4585918.231003655,0,mid,0.357,1.0557025500000046,1484827.8405761353,0
2024-10-13 18:30:00,584.8,665.8143,81.01430000000005,40.50715000000002,4585958.738153655,0,mid,0.357,14.461052550000005,1484842.3016286853,0
2024-10-13 19:00:00,757.6666666666666,665.8143,-91.85236666666664,-45.92618333333331,4585912.811970321,1,mid,0.357,-16.39564744999999,1484825.9059812354,1
2024-10-13 19:30:00,930.5333333333332,665.8143,-264.7190333333332,-132.3595166666666,4585780.452453655,1,mid,0.357,-47.252347449999974,1484778.6536337854,1
2024-10-13 20:00:00,1103.4,665.8143,-437.5857000000001,-218.79285000000004,4585561.659603655,1,mid,0.357,-78.10904745,1484700.5445863355,1
2024-10-13 20:30:00,999.6,665.8143,-333.7857,-166.89285,4585394.766753655,1,mid,0.357,-59.580747450000004,1484640.9638388855,1
2024-10-13 21:00:00,895.8000000000001,665.8143,-229.9857000000001,-114.99285000000005,4585279.773903655,1,mid,0.357,-41.05244745000002,1484599.9113914354,1
2024-10-13 21:30:00,792.0,665.8143,-126.1857,-63.09285,4585216.681053655,1,mid,0.357,-22.524147449999997,1484577.3872439854,1
2024-10-13 22:00:00,688.2,665.8143,-22.385700000000043,-11.19285000000002,4585205.488203655,1,offpeak,0.281,-3.145190850000006,1484574.2420531355,1
2024-10-13 22:30:00,686.8333333333334,665.8143,-21.01903333333337,-10.509516666666684,4585194.978686988,1,offpeak,0.281,-2.9531741833333385,1484571.2888789522,1
2024-10-13 23:00:00,685.4666666666667,665.8143,-19.65236666666669,-9.826183333333349,4585185.152503655,1,offpeak,0.281,-2.761157516666671,1484568.5277214355,1
2024-10-13 23:30:00,684.1,665.8143,-18.28570000000002,-9.14285000000001,4585176.009653655,1,offpeak,0.281,-2.5691408500000033,1484565.9585805854,1
2024-10-14 00:00:00,682.7333333333333,665.8143,-16.919033333333346,-8.459516666666673,4585167.550136988,1,offpeak,0.281,-2.3771241833333354,1484563.581456402,1
2024-10-14 00:30:00,681.3666666666667,665.8143,-15.552366666666671,-7.776183333333336,4585159.773953655,1,offpeak,0.281,-2.1851075166666676,1484561.3963488855,1
2024-10-14 01:00:00,680.0,665.8143,-14.185699999999995,-7.092849999999999,4585152.681103655,1,offpeak,0.281,-1.99309085,1484559.4032580354,1
2024-10-14 01:30:00,663.2,665.8143,2.614299999999957,1.3071499999999787,4585153.988253655,0,offpeak,0.281,0.36730914999999403,1484559.7705671855,0
2024-10-14 02:00:00,520.2,665.8143,145.61429999999996,72.80714999999998,4585226.795403655,0,offpeak,0.281,20.458809149999997,1484580.2293763354,0
2024-10-14 02:30:00,532.5142857142857,665.8143,133.30001428571427,66.65000714285713,4585293.445410797,0,offpeak,0.281,18.728652007142855,1484598.9580283426,0
2024-10-14 03:00:00,544.8285714285714,665.8143,120.98572857142858,60.49286428571429,4585353.938275083,0,offpeak,0.281,16.998494864285718,1484615.9565232068,0
2024-10-14 03:30:00,557.1428571428571,665.8143,108.67144285714288,54.335721428571446,4585408.273996512,0,offpeak,0.281,15.268337721428578,1484631.2248609283,0
2024-10-14 04:00:00,569.4571428571429,665.8143,96.35715714285708,48.17857857142855,4585456.452575083,0,offpeak,0.281,13.538180578571424,1484644.7630415068,0
2024-10-14 04:30:00,581.7714285714286,665.8143,84.0428714285714,42.0214357142857,4585498.474010797,0,offpeak,0.281,11.808023435714283,1484656.5710649425,0
2024-10-14 05:00:00,594.0857142857143,665.8143,71.72858571428571,35.86429285714286,4585534.338303654,0,offpeak,0.281,10.077866292857143,1484666.6489312353,0
2024-10-14 05:30:00,606.4,665.8143,59.414300000000026,29.707150000000013,4585564.045453655,0,offpeak,0.281,8.347709150000004,1484674.9966403854,0
2024-10-14 06:00:00,561.0,665.8143,104.8143,52.40715,4585616.452603655,0,offpeak,0.281,14.726409150000002,1484689.7230495354,0
2024-10-14 06:30:00,515.6,665.8143,150.21429999999998,75.10714999999999,4585691.559753655,0,offpeak,0.281,21.10510915,1484710.8281586855,0
2024-10-14 07:00:00,470.19999999999993,665.8143,195.61430000000007,97.80715000000004,4585789.366903654,0,offpeak,0.281,27.483809150000013,1484738.3119678355,0
2024-10-14 07:30:00,817.325,665.8143,-151.51070000000004,-75.75535000000002,4585713.611553654,1,offpeak,0.281,-21.287253350000007,1484717.0247144855,1
2024-10-14 08:00:00,1164.45,665.8143,-498.6357,-249.31785,4585464.293703654,1,mid,0.357,-89.00647244999999,1484628.0182420355,1
2024-10-14 08:30:00,1511.575,665.8143,-845.7607,-422.88035,4585041.413353654,1,mid,0.357,-150.96828495,1484477.0499570856,1
2024-10-14 09:00:00,1858.7,665.8143,-1192.8857,-596.44285,4584444.970503653,1,mid,0.357,-212.93009745,1484264.1198596356,1
2024-10-14 09:30:00,2205.825,665.8143,-1540.0106999999998,-770.0053499999999,4583674.965153653,1,mid,0.357,-274.89190994999996,1483989.2279496856,1
2024-10-14 10:00:00,2552.95,665.8143,-1887.1357,-943.56785,4582731.397303653,1,peak,0.584,-551.0436244,1483438.1843252857,1
2024-10-14 10:30:00,2900.075,3081.1494,181.0744,90.53719999999998,4582821.934503653,0,peak,0.584,52.87372479999999,1483491.0580500858,0
2024-10-14 11:00:00,3247.2,3082.8677,-164.33230000000003,-82.16615000000002,4582739.768353653,1,peak,0.584,-47.985031600000006,1483443.0730184857,1
2024-10-14 11:30:00,2945.0666666666666,3084.389,139.32233333333352,69.66116666666676,4582809.42952032,0,peak,0.584,40.682121333333384,1483483.755139819,0
2024-10-14 12:00:00,2642.9333333333334,3085.752,442.81866666666656,221.40933333333328,4583030.8388536535,0,peak,0.584,129.30305066666662,1483613.0581904857,0
2024-10-14 12:30:00,2340.8,3086.448,745.6479999999997,372.82399999999984,4583403.662853654,0,peak,0.584,217.7292159999999,1483830.7874064858,0
2024-10-14 13:00:00,2427.2,3086.9966,659.7966000000001,329.89830000000006,4583733.561153653,0,peak,0.584,192.66060720000002,1484023.4480136859,0
2024-10-14 13:30:00,2513.6,3087.5938,573.9938000000002,286.9969000000001,4584020.558053653,0,peak,0.584,167.60618960000005,1484191.0542032858,0
2024-10-14 14:00:00,2535.5,3088.0076,552.5075999999999,276.2538,4584296.811853653,0,mid,0.357,98.6226066,1484289.6768098858,0
2024-10-14 14:30:00,2557.4,3088.0247,530.6246999999998,265.3123499999999,4584562.124203653,0,mid,0.357,94.71650894999996,1484384.3933188359,0
2024-10-14 15:00:00,2579.3,3087.9316,508.6315999999997,254.31579999999985,4584816.440003653,0,mid,0.357,90.79074059999995,1484475.184059436,0
2024-10-14 15:30:00,2601.2,3087.711,486.511,243.2555,4585059.695503653,0,mid,0.357,86.8422135,1484562.026272936,0
2024-10-14 16:00:00,2623.1,3087.315,464.21500000000015,232.10750000000007,4585291.803003653,0,mid,0.357,82.86237750000002,1484644.888650436,0
2024-10-14 16:30:00,2645.0,3083.5537,438.5537,219.27685,4585511.079853653,0,mid,0.357,78.28183544999999,1484723.170485886,0
2024-10-14 17:00:00,2397.56,3077.8823,680.3223000000003,340.16115000000013,4585851.241003653,0,mid,0.357,121.43753055000005,1484844.608016436,0
