DateTime,Actual Power (kW),Adjusted Baseline Power (kW),Savings Power (kW),Savings Energy (kWh),Cumulative Savings Energy (kWh),Negative Savings Flag
2024-05-02 00:00:00,847.8,3062.344,2214.544,1107.272,1107.272,0
2024-05-02 00:30:00,690.6,3057.5166,2366.9166,1183.4583,2290.7303,0
2024-05-02 01:00:00,702.2,3052.1907,2349.9907000000003,1174.9953500000001,3465.7256500000003,0
2024-05-02 01:30:00,669.2,3048.1553,2378.9552999999996,1189.4776499999998,4655.2033,0
2024-05-02 02:00:00,678.8,3041.6309,2362.8309,1181.41545,5836.61875,0
2024-05-02 02:30:00,640.4,3036.3782,2395.9782,1197.9891,7034.607849999999,0
2024-05-02 03:00:00,673.06666666,3034.4084,2361.34173334,1180.67086667,8215.27871667,0
2024-05-02 03:30:00,620.13333334,3032.21,2412.0766666600002,1206.0383333300001,9421.31705,0
2024-05-02 04:00:00,649.4,3032.4058,2383.0058,1191.5029,10612.81995,0
2024-05-02 04:30:00,614.8,3031.199,2416.3990000000003,1208.1995000000002,11821.01945,0
2024-05-02 05:00:00,642.2,3037.7988,2395.5987999999998,1197.7993999999999,13018.81885,0
2024-05-02 05:30:00,631.2,3042.68,2411.4799999999996,1205.7399999999998,14224.55885,0
2024-05-02 06:00:00,652.6,3049.6917,2397.0917,1198.54585,15423.1047,0
2024-05-02 06:30:00,671.8,3077.7393,2405.9393,1202.96965,16626.07435,0
2024-05-02 07:00:00,855.0,3099.7407,2244.7407,1122.37035,17748.4447,0
2024-05-02 07:30:00,1790.0,3107.5251,1317.5250999999998,658.7625499999999,18407.20725,0
2024-05-02 08:00:00,2235.4,3109.732,874.3319999999999,437.16599999999994,18844.37325,0
2024-05-02 08:30:00,2654.2,3110.7278,456.5278000000003,228.26390000000015,19072.637150000002,0
2024-05-02 09:00:00,2620.6,3111.1511,490.55110000000013,245.27555000000007,19317.9127,0
2024-05-02 09:30:00,2683.0,3111.4707,428.47069999999985,214.23534999999993,19532.14805,0
2024-05-02 10:00:00,2844.4,3111.364,266.96399999999994,133.48199999999997,19665.63005,0
2024-05-02 10:30:00,2538.8,3110.6528,571.8527999999997,285.92639999999983,19951.55645,0
2024-05-02 11:00:00,3058.6,3108.9495,50.34950000000026,25.17475000000013,19976.731200000002,0
2024-05-02 11:30:00,2482.8,3109.0767,626.2766999999999,313.13834999999995,20289.869550000003,0
2024-05-02 12:00:00,2957.0,3110.4817,153.48169999999982,76.74084999999991,20366.6104,0
2024-05-02 12:30:00,2386.4,3108.191,721.7909999999997,360.89549999999986,20727.5059,0
2024-05-02 13:00:00,2941.6,3108.0933,166.4933000000001,83.24665000000005,20810.75255,0
2024-05-02 13:30:00,2446.6,3108.1465,661.5464999999999,330.77324999999996,21141.5258,0
2024-05-02 14:00:00,3020.4,3107.4858,87.08579999999984,43.54289999999992,21185.0687,0
2024-05-02 14:30:00,2703.2,3107.2546,404.0546000000004,202.0273000000002,21387.096,0
2024-05-02 15:00:00,3045.6,3104.855,59.25500000000011,29.627500000000055,21416.7235,0
2024-05-02 15:30:00,2661.4,3103.5334,442.1333999999997,221.06669999999986,21637.7902,0
2024-05-02 16:00:00,2998.8,3102.1765,103.37649999999985,51.688249999999925,21689.47845,0
2024-05-02 16:30:00,2276.66666666,3101.3362,824.6695333400003,412.33476667000014,22101.813216669998,0
2024-05-02 17:00:00,2451.33333334,3097.6934,646.36006666,323.18003333,22424.99325,0
2024-05-02 17:30:00,1399.2,3093.927,1694.727,847.3635,23272.35675,0
2024-05-02 18:00:00,1089.2,3091.2937,2002.0937000000001,1001.0468500000001,24273.403599999998,0
2024-05-02 18:30:00,962.8,3090.097,2127.2970000000005,1063.6485000000002,25337.052099999997,0
2024-05-02 19:00:00,985.6,3089.8855,2104.2855,1052.14275,26389.194849999996,0
2024-05-02 19:30:00,994.73333334,3089.4453,2094.71196666,1047.35598333,27436.550833329995,0
2024-05-02 20:00:00,1067.26666666,3083.4543,2016.1876333399998,1008.0938166699999,28444.644649999995,0
2024-05-02 20:30:00,1058.2,3083.1624,2024.9624000000001,1012.4812000000001,29457.125849999993,0
2024-05-02 21:00:00,1040.8,3081.7546,2040.9546000000003,1020.4773000000001,30477.60314999999,0
2024-05-02 21:30:00,1039.6,3076.93,2037.33,1018.665,31496.268149999993,0
2024-05-02 22:00:00,959.73333334,3075.7798,2116.04646666,1058.02323333,32554.291383329994,0
2024-05-02 22:30:00,962.66666666,3072.9502,2110.2835333400003,1055.1417666700002,33609.43315,0
2024-05-02 23:00:00,902.6,3071.0337,2168.4337,1084.21685,34693.649999999994,0
2024-05-02 23:30:00,736.2,3068.068,2331.8680000000004,1165.9340000000002,35859.583999999995,0
2024-05-03 00:00:00,958.2,3057.216,2099.0159999999996,1049.5079999999998,36909.092,0
2024-05-03 00:30:00,735.8,3067.4348,2331.6348,1165.8174,38074.9094,0
2024-05-03 01:00:00,770.6,3068.0178,2297.4178,1148.7089,39223.618299999995,0
2024-05-03 01:30:00,702.8,3061.9573,2359.1573,1179.57865,40403.19695,0
2024-05-03 02:00:00,716.6,3062.3486,2345.7486,1172.8743,41576.07125,0
2024-05-03 02:30:00,658.4,3056.7822,2398.3822,1199.1911,42775.262350000005,0
2024-05-03 03:00:00,692.4,3058.4976,2366.0976,1183.0488,43958.31115,0
2024-05-03 03:30:00,663.0,3053.516,2390.516,1195.258,45153.56915,0
2024-05-03 04:00:00,688.0,3054.8284,2366.8284,1183.4142,46336.98335,0
2024-05-03 04:30:00,647.8,3049.1875,2401.3875,1200.69375,47537.6771,0
2024-05-03 05:00:00,662.4,3055.6582,2393.2581999999998,1196.6290999999999,48734.3062,0
2024-05-03 05:30:00,677.0,3054.917,2377.917,1188.9585,49923.2647,0
2024-05-03 06:00:00,663.2,3056.426,2393.2259999999997,1196.6129999999998,51119.8777,0
2024-05-03 06:30:00,690.4,3056.22,2365.8199999999997,1182.9099999999999,52302.7877,0
2024-05-03 07:00:00,768.8,3057.1255,2288.3255,1144.16275,53446.950450000004,0
2024-05-03 07:30:00,2195.2,3059.1975,863.9975000000004,431.9987500000002,53878.9492,0
2024-05-03 08:00:00,2709.6,3057.616,348.0160000000001,174.00800000000004,54052.957200000004,0
2024-05-03 08:30:00,2970.8,3063.461,92.6609999999996,46.3304999999998,54099.2877,0
2024-05-03 09:00:00,2926.2,3055.4624,129.26240000000007,64.63120000000004,54163.918900000004,0
2024-05-03 09:30:00,3137.8,3064.968,-72.83200000000033,-36.41600000000017,54127.50290000001,1
2024-05-03 10:00:00,3061.2,3071.3904,10.190400000000409,5.0952000000002045,54132.59810000001,0
2024-05-03 10:30:00,3079.6,3063.5278,-16.072200000000066,-8.036100000000033,54124.56200000001,1
2024-05-03 11:00:00,3224.8,3079.8428,-144.95720000000028,-72.47860000000014,54052.08340000001,1
2024-05-03 11:30:00,2819.6,3071.0867,251.48669999999993,125.74334999999996,54177.82675000001,0
2024-05-03 12:00:00,3385.4,3082.206,-303.19399999999996,-151.59699999999998,54026.229750000006,1
2024-05-03 12:30:00,2671.8,3063.8992,392.09919999999966,196.04959999999983,54222.279350000004,0
2024-05-03 13:00:00,3218.4,3085.6038,-132.79620000000023,-66.39810000000011,54155.881250000006,1
2024-05-03 13:30:00,2669.4,3079.622,410.22199999999975,205.11099999999988,54360.99225,0
2024-05-03 14:00:00,3107.0,3089.93,-17.070000000000164,-8.535000000000082,54352.45725,1
2024-05-03 14:30:00,2563.2,3077.0242,513.8242,256.9121,54609.36935,0
2024-05-03 15:00:00,3529.8,3085.9175,-443.88250000000016,-221.94125000000008,54387.4281,1
2024-05-03 15:30:00,2767.0,3076.9976,309.99760000000015,154.99880000000007,54542.4269,0
2024-05-03 16:00:00,3197.0,3082.7397,-114.26029999999992,-57.13014999999996,54485.29675,1
2024-05-03 16:30:00,2547.8,3072.9841,525.1841,262.59205,54747.8888,0
2024-05-03 17:00:00,2881.8,3074.0564,192.25639999999976,96.12819999999988,54844.017,0
2024-05-03 17:30:00,1312.8,3070.893,1758.093,879.0465,55723.0635,0
2024-05-03 18:00:00,963.8,3073.0044,2109.2043999999996,1054.6021999999998,56777.6657,0
2024-05-03 18:30:00,894.86666666,3070.0242,2175.1575333399996,1087.5787666699998,57865.244466669996,0
2024-05-03 19:00:00,859.93333334,3078.035,2218.10166666,1109.05083333,58974.2953,0
2024-05-03 19:30:00,1007.0,3073.9294,2066.9294,1033.4647,60007.759999999995,0
2024-05-03 20:00:00,943.8,3085.3064,2141.5064,1070.7532,61078.513199999994,0
2024-05-03 20:30:00,918.6,3086.8809,2168.2809,1084.14045,62162.65364999999,0
2024-05-03 21:00:00,941.6,3084.484,2142.884,1071.442,63234.095649999996,0
2024-05-03 21:30:00,882.4,3085.308,2202.908,1101.454,64335.54964999999,0
2024-05-03 22:00:00,892.2,3083.3005,2191.1004999999996,1095.5502499999998,65431.099899999994,0
2024-05-03 22:30:00,864.0,3079.1409,2215.1409,1107.57045,66538.67035,0
2024-05-03 23:00:00,805.6,3075.7769,2270.1769,1135.08845,67673.7588,0
2024-05-03 23:30:00,655.0,3059.9175,2404.9175,1202.45875,68876.21755,0
2024-05-04 00:00:00,825.53333334,3074.891,2249.35766666,1124.67883333,70000.89638333001,0
2024-05-04 00:30:00,662.06666666,3060.0925,2398.02583334,1199.01291667,71199.90930000001,0
2024-05-04 01:00:00,695.2,3059.535,2364.335,1182.1675,72382.07680000001,0
2024-05-04 01:30:00,622.2,3053.689,2431.4889999999996,1215.7444999999998,73597.82130000001,0
2024-05-04 02:00:00,646.2,3052.7122,2406.5122,1203.2561,74801.07740000001,0
2024-05-04 02:30:00,591.8,3046.1663,2454.3662999999997,1227.1831499999998,76028.26055,0
2024-05-04 03:00:00,599.6,3048.6226,2449.0226000000002,1224.5113000000001,77252.77185,0
2024-05-04 03:30:00,553.4,3039.6587,2486.2587,1243.12935,78495.90120000001,0
2024-05-04 04:00:00,592.6,3041.994,2449.3940000000002,1224.6970000000001,79720.59820000001,0
2024-05-04 04:30:00,545.4,3035.3157,2489.9157,1244.95785,80965.55605000001,0
2024-05-04 05:00:00,587.2,3039.0674,2451.8674,1225.9337,82191.48975000001,0
2024-05-04 05:30:00,576.2,3037.7197,2461.5197,1230.75985,83422.24960000001,0
2024-05-04 06:00:00,612.66666668,3041.9575,2429.29083332,1214.64541666,84636.89501666001,0
2024-05-04 06:30:00,547.7333333199999,3049.4453,2501.71196668,1250.85598334,85887.75100000002,0
2024-05-04 07:00:00,599.4,3069.4111,2470.0110999999997,1235.0055499999999,87122.75655000002,0
2024-05-04 07:30:00,673.4,3087.783,2414.383,1207.1915,88329.94805000002,0
2024-05-04 08:00:00,807.4,3091.3276,2283.9276,1141.9638,89471.91185000002,0
2024-05-04 08:30:00,954.0,3094.0137,2140.0137,1070.00685,90541.91870000002,0
2024-05-04 09:00:00,750.2,3094.0676,2343.8675999999996,1171.9337999999998,91713.85250000002,0
2024-05-04 09:30:00,833.2,3094.62,2261.42,1130.71,92844.56250000003,0
2024-05-04 10:00:00,857.0,3095.6267,2238.6267,1119.31335,93963.87585000003,0
2024-05-04 10:30:00,805.8,3094.2898,2288.4898000000003,1144.2449000000001,95108.12075000003,0
2024-05-04 11:00:00,997.46666666,3097.0112,2099.54453334,1049.77226667,96157.89301667003,0
2024-05-04 11:30:00,916.00000002,3094.3875,2178.38749998,1089.19374999,97247.08676666002,0
2024-05-04 12:00:00,1168.86666668,3097.0017,1928.1350333199998,964.0675166599999,98211.15428332002,0
2024-05-04 12:30:00,730.6,3094.2444,2363.6444,1181.8222,99392.97648332002,0
2024-05-04 13:00:00,1027.2,3097.3855,2070.1854999999996,1035.0927499999998,100428.06923332001,0
2024-05-04 13:30:00,819.8,3095.0286,2275.2286000000004,1137.6143000000002,101565.68353332001,0
2024-05-04 14:00:00,1130.0,3098.151,1968.1509999999998,984.0754999999999,102549.75903332002,0
2024-05-04 14:30:00,665.2,3096.8274,2431.6274000000003,1215.8137000000002,103765.57273332002,0
2024-05-04 15:00:00,988.4,3098.5627,2110.1627,1055.08135,104820.65408332001,0
2024-05-04 15:30:00,798.0,3096.92,2298.92,1149.46,105970.11408332002,0
2024-05-04 16:00:00,875.2,3098.6807,2223.4807,1111.74035,107081.85443332003,0
2024-05-04 16:30:00,714.4,3094.8552,2380.4552,1190.2276,108272.08203332002,0
2024-05-04 17:00:00,710.8,3096.044,2385.2439999999997,1192.6219999999998,109464.70403332003,0
2024-05-04 17:30:00,556.46666666,3087.1025,2530.63583334,1265.31791667,110730.02194999003,0
2024-05-04 18:00:00,661.7333333400001,3081.8984,2420.16506666,1210.08253333,111940.10448332003,0
2024-05-04 18:30:00,547.0,3078.7266,2531.7266,1265.8633,113205.96778332003,0
2024-05-04 19:00:00,637.8,3080.1572,2442.3572000000004,1221.1786000000002,114427.14638332003,0
2024-05-04 19:30:00,719.8,3081.3354,2361.5353999999998,1180.7676999999999,115607.91408332002,0
2024-05-04 20:00:00,779.0,3083.5142,2304.5142,1152.2571,116760.17118332002,0
2024-05-04 20:30:00,817.8,3083.427,2265.6270000000004,1132.8135000000002,117892.98468332003,0
2024-05-04 21:00:00,787.06666666,3083.0408,2295.97413334,1147.98706667,119040.97174999003,0
2024-05-04 21:30:00,818.93333334,3082.696,2263.76266666,1131.88133333,120172.85308332003,0
2024-05-04 22:00:00,791.0,3080.0422,2289.0422,1144.5211,121317.37418332003,0
2024-05-04 22:30:00,757.8,3079.2136,2321.4136,1160.7068,122478.08098332003,0
2024-05-04 23:00:00,781.6,3074.9272,2293.3272,1146.6636,123624.74458332003,0
2024-05-04 23:30:00,523.6,3064.7751,2541.1751,1270.58755,124895.33213332003,0
2024-05-05 00:00:00,759.0,3078.2598,2319.2598,1159.6299,126054.96203332003,0
2024-05-05 00:30:00,652.6,3064.3992,2411.7992,1205.8996,127260.86163332003,0
2024-05-05 01:00:00,691.8,3067.2402,2375.4402,1187.7201,128448.58173332004,0
2024-05-05 01:30:00,622.2,3060.7551,2438.5550999999996,1219.2775499999998,129667.85928332004,0
2024-05-05 02:00:00,645.6,3062.1829,2416.5829,1208.29145,130876.15073332004,0
2024-05-05 02:30:00,598.0,3056.3088,2458.3088,1229.1544,132105.30513332004,0
2024-05-05 03:00:00,619.2,3061.4495,2442.2495,1221.12475,133326.42988332003,0
2024-05-05 03:30:00,563.8,3059.38,2495.58,1247.79,134574.21988332004,0
2024-05-05 04:00:00,606.0,3063.3518,2457.3518,1228.6759,135802.89578332004,0
2024-05-05 04:30:00,541.2666666599999,3059.5503,2518.28363334,1259.14181667,137062.03759999003,0
2024-05-05 05:00:00,590.86666668,3063.214,2472.34733332,1236.17366666,138298.21126665003,0
2024-05-05 05:30:00,552.06666666,3065.6912,2513.62453334,1256.81226667,139555.02353332003,0
2024-05-05 06:00:00,592.0,3065.6985,2473.6985,1236.84925,140791.87278332002,0
2024-05-05 06:30:00,522.8,3071.3455,2548.5455,1274.27275,142066.14553332003,0
2024-05-05 07:00:00,589.8,3080.9517,2491.1517000000003,1245.5758500000002,143311.72138332002,0
2024-05-05 07:30:00,627.4,3105.9116,2478.5116,1239.2558,144550.97718332004,0
2024-05-05 08:00:00,814.2,3108.6064,2294.4064,1147.2032,145698.18038332002,0
2024-05-05 08:30:00,902.6,3109.3975,2206.7975,1103.39875,146801.57913332002,0
2024-05-05 09:00:00,890.6,3108.8044,2218.2044,1109.1022,147910.68133332,0
2024-05-05 09:30:00,1091.0,3109.0496,2018.0495999999998,1009.0247999999999,148919.70613332003,0
2024-05-05 10:00:00,862.4,3108.187,2245.787,1122.8935,150042.59963332003,0
2024-05-05 10:30:00,1091.4,3107.7256,2016.3256000000001,1008.1628000000001,151050.76243332002,0
2024-05-05 11:00:00,942.4,3107.6536,2165.2536,1082.6268,152133.38923332002,0
2024-05-05 11:30:00,1291.6,3105.577,1813.9770000000003,906.9885000000002,153040.37773332003,0
2024-05-05 12:00:00,1287.0,3107.3303,1820.3303,910.16515,153950.54288332,0
2024-05-05 12:30:00,1386.66666666,3104.1013,1717.43463334,858.71731667,154809.26019999,0
2024-05-05 13:00:00,1029.33333334,3105.7395,2076.40616666,1038.20308333,155847.46328332002,0
2024-05-05 13:30:00,1383.6,3103.019,1719.4189999999999,859.7094999999999,156707.17278332,0
2024-05-05 14:00:00,1545.4,3104.3865,1558.9865,779.49325,157486.66603332,0
2024-05-05 14:30:00,2115.2,3101.6326,986.4326000000001,493.21630000000005,157979.88233332,0
2024-05-05 15:00:00,1429.9,3104.5942,1674.6942,837.3471,158817.22943332003,0
2024-05-05 15:30:00,1896.7,3101.2952,1204.5952,602.2976,159419.52703332002,0
2024-05-05 16:00:00,1369.8,3102.3875,1732.5874999999999,866.2937499999999,160285.82078332003,0
2024-05-05 16:30:00,1636.0,3098.9065,1462.9065,731.45325,161017.27403332002,0
2024-05-05 17:00:00,1382.4,3099.548,1717.1479999999997,858.5739999999998,161875.84803332,0
2024-05-05 17:30:00,1020.3,3087.2085,2066.9085000000005,1033.4542500000002,162909.30228332002,0
2024-05-05 18:00:00,604.1,3079.6648,2475.5648,1237.7824,164147.08468332002,0
2024-05-05 18:30:00,681.0,3077.0408,2396.0408,1198.0204,165345.10508332003,0
2024-05-05 19:00:00,721.4,3074.8477,2353.4476999999997,1176.7238499999999,166521.82893332004,0
2024-05-05 19:30:00,805.4,3078.99,2273.5899999999997,1136.7949999999998,167658.62393332005,0
2024-05-05 20:00:00,892.06666666,3076.8684,2184.80173334,1092.40086667,168751.02479999006,0
2024-05-05 20:30:00,928.13333334,3075.874,2147.74066666,1073.87033333,169824.89513332007,0
2024-05-05 21:00:00,862.0,3076.1365,2214.1365,1107.06825,170931.96338332008,0
2024-05-05 21:30:00,896.6,3073.8157,2177.2157,1088.60785,172020.57123332008,0
2024-05-05 22:00:00,842.4,3073.5647,2231.1647,1115.58235,173136.1535833201,0
2024-05-05 22:30:00,842.0,3071.2563,2229.2563,1114.62815,174250.7817333201,0
2024-05-05 23:00:00,764.4,3066.0798,2301.6798,1150.8399,175401.6216333201,0
2024-05-05 23:30:00,665.53333334,3056.3892,2390.85586666,1195.42793333,176597.0495666501,0
2024-05-06 00:00:00,859.2666666599999,3065.2778,2206.01113334,1103.00556667,177700.0551333201,0
2024-05-06 00:30:00,709.06666666,3054.1343,2345.06763334,1172.53381667,178872.5889499901,0
2024-05-06 01:00:00,642.7333333400001,3055.1653,2412.43196666,1206.21598333,180078.80493332012,0
2024-05-06 01:30:00,710.0,3047.6985,2337.6985,1168.84925,181247.65418332012,0
2024-05-06 02:00:00,573.6,3048.4414,2474.8414000000002,1237.4207000000001,182485.0748833201,0
2024-05-06 02:30:00,719.0,3041.5046,2322.5046,1161.2523,183646.3271833201,0
2024-05-06 03:00:00,582.4,3040.638,2458.238,1229.119,184875.4461833201,0
2024-05-06 03:30:00,660.4,3035.1372,2374.7372,1187.3686,186062.8147833201,0
2024-05-06 04:00:00,600.0,3039.2014,2439.2014,1219.6007,187282.4154833201,0
2024-05-06 04:30:00,617.0,3033.7292,2416.7292,1208.3646,188490.7800833201,0
2024-05-06 05:00:00,592.4,3039.777,2447.377,1223.6885,189714.4685833201,0
2024-05-06 05:30:00,663.6,3039.1206,2375.5206000000003,1187.7603000000001,190902.2288833201,0
2024-05-06 06:00:00,598.4,3041.6409,2443.2409,1221.62045,192123.84933332007,0
2024-05-06 06:30:00,729.2,3034.253,2305.053,1152.5265,193276.37583332008,0
2024-05-06 07:00:00,1050.2,3044.4795,1994.2794999999999,997.1397499999999,194273.51558332008,0
2024-05-06 07:30:00,2317.2,3055.87,738.6700000000001,369.33500000000004,194642.85058332008,0
2024-05-06 08:00:00,3170.6,3066.603,-103.99699999999984,-51.99849999999992,194590.8520833201,1
2024-05-06 08:30:00,3109.0,3071.1506,-37.84940000000006,-18.92470000000003,194571.9273833201,1
2024-05-06 09:00:00,3479.6,3062.917,-416.683,-208.3415,194363.58588332008,1
2024-05-06 09:30:00,3042.4,3068.342,25.942000000000007,12.971000000000004,194376.55688332007,0
2024-05-06 10:00:00,3651.2,3069.573,-581.627,-290.8135,194085.74338332008,1
2024-05-06 10:30:00,3166.73333334,3068.002,-98.73133334000022,-49.36566667000011,194036.37771665008,1
2024-05-06 11:00:00,3265.06666666,3075.226,-189.8406666599999,-94.92033332999995,193941.45738332008,1
2024-05-06 11:30:00,3329.2,3072.546,-256.654,-128.327,193813.1303833201,1
2024-05-06 12:00:00,3418.6,3076.6167,-341.9832999999999,-170.99164999999994,193642.13873332008,1
2024-05-06 12:30:00,3397.53333334,3063.564,-333.96933334000005,-166.98466667000002,193475.15406665008,1
2024-05-06 13:00:00,3049.86666666,3076.2397,26.373033339999893,13.186516669999946,193488.34058332007,0
2024-05-06 13:30:00,3528.8,3069.0647,-459.7353000000003,-229.86765000000014,193258.47293332007,1
2024-05-06 14:00:00,2824.2,3075.6511,251.45110000000022,125.72555000000011,193384.19848332007,0
2024-05-06 14:30:00,3637.6,3058.2412,-579.3588,-289.6794,193094.51908332008,1
2024-05-06 15:00:00,3127.6,3076.5012,-51.098799999999756,-25.549399999999878,193068.9696833201,1
2024-05-06 15:30:00,3390.8,3069.1238,-321.67620000000034,-160.83810000000017,192908.1315833201,1
2024-05-06 16:00:00,2751.2,3071.337,320.13700000000017,160.06850000000009,193068.2000833201,0
2024-05-06 16:30:00,3271.8,3060.8313,-210.96870000000035,-105.48435000000018,192962.71573332007,1
2024-05-06 17:00:00,2485.8,3056.6746,570.8745999999996,285.4372999999998,193248.15303332006,0
2024-05-06 17:30:00,2082.6,3040.8892,958.2892000000002,479.1446000000001,193727.29763332006,0
2024-05-06 18:00:00,1474.4,3053.6858,1579.2858,789.6429,194516.94053332007,0
2024-05-06 18:30:00,1566.53333334,3040.594,1474.0606666600002,737.0303333300001,195253.97086665008,0
2024-05-06 19:00:00,1395.46666666,3057.9446,1662.4779333399997,831.2389666699999,196085.20983332008,0
2024-05-06 19:30:00,1565.0,3068.2534,1503.2534,751.6267,196836.83653332008,0
2024-05-06 20:00:00,1519.73333334,3073.4429,1553.70956666,776.85478333,197613.69131665007,0
2024-05-06 20:30:00,1630.26666666,3075.6753,1445.4086333399998,722.7043166699999,198336.39563332006,0
2024-05-06 21:00:00,1537.6,3074.0305,1536.4305,768.21525,199104.61088332007,0
2024-05-06 21:30:00,1478.26666666,3075.372,1597.1053333399998,798.5526666699999,199903.16354999007,0
2024-05-06 22:00:00,1108.86666668,3072.8564,1963.9897333200001,981.9948666600001,200885.15841665008,0
2024-05-06 22:30:00,987.86666666,3069.2195,2081.35283334,1040.67641667,201925.83483332008,0
2024-05-06 23:00:00,915.6,3063.604,2148.004,1074.002,202999.8368333201,0
2024-05-06 23:30:00,689.8,3038.9832,2349.1832000000004,1174.5916000000002,204174.4284333201,0
2024-05-07 00:00:00,884.6,3069.479,2184.879,1092.4395,205266.8679333201,0
2024-05-07 00:30:00,758.8,3059.8782,2301.0782,1150.5391,206417.4070333201,0
2024-05-07 01:00:00,697.2,3062.252,2365.0519999999997,1182.5259999999998,207599.93303332012,0
2024-05-07 01:30:00,693.4,3053.9348,2360.5348,1180.2674,208780.20043332013,0
2024-05-07 02:00:00,668.8,3055.3972,2386.5972,1193.2986,209973.49903332014,0
2024-05-07 02:30:00,699.4,3048.54,2349.14,1174.57,211148.06903332015,0
2024-05-07 03:00:00,628.6,3049.6443,2421.0443,1210.52215,212358.59118332015,0
2024-05-07 03:30:00,642.6,3041.658,2399.058,1199.529,213558.12018332016,0
2024-05-07 04:00:00,608.2,3045.9004,2437.7003999999997,1218.8501999999999,214776.97038332015,0
2024-05-07 04:30:00,633.93333334,3036.4536,2402.52026666,1201.26013333,215978.23051665016,0
2024-05-07 05:00:00,600.6,3043.5999,2442.9999000000003,1221.4999500000001,217199.73046665016,0
2024-05-07 05:30:00,657.86666666,3037.8364,2379.96973334,1189.98486667,218389.71533332017,0
2024-05-07 06:00:00,617.6,3041.7808,2424.1808,1212.0904,219601.80573332016,0
2024-05-07 06:30:00,702.2,3032.237,2330.0370000000003,1165.0185000000001,220766.82423332016,0
2024-05-07 07:00:00,809.0,3047.0503,2238.0503,1119.02515,221885.84938332016,0
2024-05-07 07:30:00,2136.4,3056.6704,920.2703999999999,460.13519999999994,222345.98458332015,0
2024-05-07 08:00:00,3051.0,3076.5254,25.52539999999999,12.762699999999995,222358.74728332015,0
2024-05-07 08:30:00,2915.6,3081.7534,166.15340000000015,83.07670000000007,222441.82398332015,0
2024-05-07 09:00:00,3244.6,3082.335,-162.26499999999987,-81.13249999999994,222360.69148332014,1
2024-05-07 09:30:00,3020.6,3088.384,67.7840000000001,33.89200000000005,222394.58348332014,0
2024-05-07 10:00:00,3352.8,3082.5361,-270.2639000000004,-135.1319500000002,222259.45153332013,1
2024-05-07 10:30:00,3163.4,3090.4766,-72.92340000000013,-36.461700000000064,222222.9898333201,1
2024-05-07 11:00:00,3254.6,3087.7224,-166.8775999999998,-83.4387999999999,222139.5510333201,1
2024-05-07 11:30:00,3333.8,3095.6313,-238.16870000000017,-119.08435000000009,222020.46668332012,1
2024-05-07 12:00:00,3159.0,3095.9856,-63.01440000000002,-31.50720000000001,221988.95948332013,1
2024-05-07 12:30:00,3409.2,3097.5283,-311.6716999999999,-155.83584999999994,221833.12363332012,1
2024-05-07 13:00:00,2968.6,3092.4004,123.80040000000008,61.90020000000004,221895.02383332013,0
2024-05-07 13:30:00,3484.4,3098.652,-385.74800000000005,-192.87400000000002,221702.14983332012,1
2024-05-07 14:00:00,2889.6,3100.662,211.0619999999999,105.53099999999995,221807.6808333201,0
2024-05-07 14:30:00,3692.6,3105.769,-586.8310000000001,-293.41550000000007,221514.2653333201,1
2024-05-07 15:00:00,2990.2,3099.655,109.45500000000038,54.72750000000019,221568.9928333201,0
2024-05-07 15:30:00,3429.0,3104.1934,-324.8065999999999,-162.40329999999994,221406.5895333201,1
2024-05-07 16:00:00,2731.6,3098.5906,366.9906000000001,183.49530000000004,221590.0848333201,0
2024-05-07 16:30:00,3166.0,3100.9026,-65.0974000000001,-32.54870000000005,221557.5361333201,1
2024-05-07 17:00:00,2369.8,3096.7583,726.9582999999998,363.4791499999999,221921.0152833201,0
2024-05-07 17:30:00,2103.0,3085.978,982.9780000000001,491.48900000000003,222412.5042833201,0
2024-05-07 18:00:00,1468.6,3059.026,1590.426,795.213,223207.7172833201,0
2024-05-07 18:30:00,1581.53333334,3070.687,1489.15366666,744.57683333,223952.2941166501,0
2024-05-07 19:00:00,1440.06666666,3076.4785,1636.4118333400002,818.2059166700001,224770.5000333201,0
2024-05-07 19:30:00,1537.8,3084.3289,1546.5289,773.26445,225543.7644833201,0
2024-05-07 20:00:00,1611.2,3089.48,1478.28,739.14,226282.9044833201,0
2024-05-07 20:30:00,1487.2,3090.7532,1603.5532,801.7766,227084.68108332012,0
2024-05-07 21:00:00,1607.6,3087.957,1480.357,740.1785,227824.85958332013,0
2024-05-07 21:30:00,1491.8,3089.0864,1597.2864000000002,798.6432000000001,228623.50278332012,0
2024-05-07 22:00:00,1162.0,3085.8025,1923.8024999999998,961.9012499999999,229585.4040333201,0
2024-05-07 22:30:00,1025.8,3083.9512,2058.1512000000002,1029.0756000000001,230614.47963332012,0
2024-05-07 23:00:00,908.0,3076.105,2168.105,1084.0525,231698.5321333201,0
2024-05-07 23:30:00,753.6,3066.946,2313.346,1156.673,232855.20513332012,0
2024-05-08 00:00:00,1002.2000000000002,3081.6433,2079.4433,1039.72165,233894.92678332012,0
2024-05-08 00:30:00,830.6,3067.1338,2236.5338,1118.2669,235013.1936833201,0
2024-05-08 01:00:00,805.2,3058.124,2252.924,1126.462,236139.6556833201,0
2024-05-08 01:30:00,819.2,3061.4973,2242.2973,1121.14865,237260.8043333201,0
