DateTime,Day,Hour,Lecture/Non-lecture,Public Holiday,Semester Break,Semester : Lecture/Office,Day Lagged Load,Week Lagged Load,Load Consumption (kW),Time
2023-05-21 23:30:00,0,0,1.0,0.0,0.0,1.0,657.136,665.0188333333334,639.8268333333334,47
2023-05-22 00:00:00,0,0,1.0,0.0,0.0,1.0,643.0001666666667,640.136,611.2463333333334,0
2023-05-22 00:30:00,0,1,1.0,0.0,0.0,1.0,600.9283333333334,636.5968333333334,612.0628333333333,1
2023-05-22 01:00:00,0,1,1.0,0.0,0.0,1.0,572.636,594.2938333333333,567.159,2
2023-05-22 01:30:00,0,2,1.0,0.0,0.0,1.0,551.3829999999999,578.477,539.4488333333333,3
2023-05-22 02:00:00,0,2,1.0,0.0,0.0,1.0,536.5636666666667,600.3556666666667,550.3813333333334,4
2023-05-22 02:30:00,0,3,1.0,0.0,0.0,1.0,552.0183333333333,580.7363333333334,536.1628333333333,5
2023-05-22 03:00:00,0,3,1.0,0.0,0.0,1.0,529.2943333333334,564.2105,518.1716666666667,6
2023-05-22 03:30:00,0,4,1.0,0.0,0.0,1.0,538.6558333333334,551.714,509.8033333333333,7
2023-05-22 04:00:00,0,4,1.0,0.0,0.0,1.0,515.5918333333333,548.4616666666667,511.4958333333333,8
2023-05-22 04:30:00,0,5,1.0,0.0,0.0,1.0,520.275,564.6241666666666,519.9978333333333,9
2023-05-22 05:00:00,0,5,1.0,0.0,0.0,1.0,518.7608333333333,555.5406666666667,513.2016666666667,10
2023-05-22 05:30:00,0,6,1.0,0.0,0.0,1.0,504.2996666666666,550.728,508.643,11
2023-05-22 06:00:00,0,6,1.0,0.0,0.0,1.0,539.4046666666667,563.4488333333334,536.3846666666667,12
2023-05-22 06:30:00,0,7,1.0,0.0,0.0,1.0,512.3735,769.3768333333334,740.8063333333333,13
2023-05-22 07:00:00,0,7,1.0,0.0,0.0,1.0,509.2823333333333,2039.35775,1923.335,14
2023-05-22 07:30:00,0,8,1.0,0.0,0.0,1.0,503.7173333333333,3309.3386666666665,3105.863666666666,15
2023-05-22 08:00:00,0,8,1.0,0.0,0.0,1.0,519.8326666666667,3448.0865,3185.7605000000003,16
2023-05-22 08:30:00,0,9,1.0,0.0,0.0,1.0,604.0138333333333,3548.9606666666664,3309.4205,17
2023-05-22 09:00:00,0,9,1.0,0.0,0.0,1.0,587.0658333333333,3574.1385,3289.5591666666664,18
2023-05-22 09:30:00,0,10,1.0,0.0,0.0,1.0,691.2438333333333,3722.6775,3405.375666666667,19
2023-05-22 10:00:00,0,10,1.0,0.0,0.0,1.0,653.8580000000001,3769.7215,3456.2213333333334,20
2023-05-22 10:30:00,0,11,1.0,0.0,0.0,1.0,701.0100000000001,3951.142,3592.826833333333,21
2023-05-22 11:00:00,0,11,1.0,0.0,0.0,1.0,688.2246666666666,3464.78,3515.5185,22
2023-05-22 11:30:00,0,12,1.0,0.0,0.0,1.0,679.4561666666667,3812.084833333333,3344.9573333333333,23
2023-05-22 12:00:00,0,12,1.0,0.0,0.0,1.0,718.8159999999999,3886.820833333333,3208.9960000000005,24
2023-05-22 12:30:00,0,13,1.0,0.0,0.0,1.0,879.6938333333334,3881.870833333333,2890.6463333333336,25
2023-05-22 13:00:00,0,13,1.0,0.0,0.0,1.0,616.8146666666667,3524.2881666666667,2794.727833333333,26
2023-05-22 13:30:00,0,14,1.0,0.0,0.0,1.0,834.7226666666667,3830.129,2933.456333333333,27
2023-05-22 14:00:00,0,14,1.0,0.0,0.0,1.0,524.4039166666666,3854.150333333333,3078.807583333333,28
2023-05-22 14:30:00,0,15,1.0,0.0,0.0,1.0,633.7194583333333,3838.0213333333336,3199.2315,29
2023-05-22 15:00:00,0,15,1.0,0.0,0.0,1.0,743.035,3713.6325,3223.530666666667,30
2023-05-22 15:30:00,0,16,1.0,0.0,0.0,1.0,668.9168333333333,3687.9388333333336,3244.8001666666664,31
2023-05-22 16:00:00,0,16,1.0,0.0,0.0,1.0,674.8156666666667,3475.0626666666667,2988.1861666666664,32
2023-05-22 16:30:00,0,17,1.0,0.0,0.0,1.0,660.1968333333333,3034.2000000000003,2864.392333333333,33
2023-05-22 17:00:00,0,17,1.0,0.0,0.0,1.0,654.5431666666667,1946.8921666666668,1659.9484999999995,34
2023-05-22 17:30:00,0,18,1.0,0.0,0.0,1.0,633.1229999999999,1536.7879999999998,1672.5523333333333,35
2023-05-22 18:00:00,0,18,1.0,0.0,0.0,1.0,611.9631666666667,1347.9795,1577.4713333333332,36
2023-05-22 18:30:00,0,19,1.0,0.0,0.0,1.0,939.8468333333332,1448.5575,1597.0938333333334,37
2023-05-22 19:00:00,0,19,1.0,0.0,0.0,1.0,1267.7305,1436.6568333333337,1626.861,38
2023-05-22 19:30:00,0,20,1.0,0.0,0.0,1.0,1235.3408333333334,1445.4098333333334,1570.4916666666668,39
2023-05-22 20:00:00,0,20,1.0,0.0,0.0,1.0,1215.6578333333334,1459.5306666666663,1550.9901666666667,40
2023-05-22 20:30:00,0,21,1.0,0.0,0.0,1.0,1209.8791666666666,1453.8633333333337,1536.142833333333,41
2023-05-22 21:00:00,0,21,1.0,0.0,0.0,1.0,1186.8325,1370.8639999999998,1480.4865,42
2023-05-22 21:30:00,0,22,1.0,0.0,0.0,1.0,1205.8041666666666,929.842,1033.0925,43
2023-05-22 22:00:00,0,22,1.0,0.0,0.0,1.0,1182.206,859.5086666666666,930.6438333333334,44
2023-05-22 22:30:00,0,23,1.0,0.0,0.0,1.0,717.1728333333334,741.0231666666667,930.9435,45
2023-05-22 23:00:00,0,23,1.0,0.0,0.0,1.0,659.7725,717.1961666666666,793.4978333333333,46
2023-05-22 23:30:00,1,0,1.0,0.0,0.0,1.0,639.8268333333334,677.4876666666667,642.7265,47
2023-05-23 00:00:00,1,0,1.0,0.0,0.0,1.0,611.2463333333334,650.3276666666667,633.5466666666667,0
2023-05-23 00:30:00,1,1,1.0,0.0,0.0,1.0,612.0628333333333,645.7263333333334,625.2681666666666,1
2023-05-23 01:00:00,1,1,1.0,0.0,0.0,1.0,567.159,620.6218333333333,588.2041666666667,2
2023-05-23 01:30:00,1,2,1.0,0.0,0.0,1.0,539.4488333333333,586.4466666666667,557.2813333333334,3
2023-05-23 02:00:00,1,2,1.0,0.0,0.0,1.0,550.3813333333334,578.529,542.3046666666667,4
2023-05-23 02:30:00,1,3,1.0,0.0,0.0,1.0,536.1628333333333,597.5253333333334,547.2033333333334,5
2023-05-23 03:00:00,1,3,1.0,0.0,0.0,1.0,518.1716666666667,567.9275,526.804,6
2023-05-23 03:30:00,1,4,1.0,0.0,0.0,1.0,509.8033333333333,563.5288333333334,519.2425,7
2023-05-23 04:00:00,1,4,1.0,0.0,0.0,1.0,511.4958333333333,566.4381666666667,531.6401666666667,8
2023-05-23 04:30:00,1,5,1.0,0.0,0.0,1.0,519.9978333333333,565.3218333333333,522.6828333333333,9
2023-05-23 05:00:00,1,5,1.0,0.0,0.0,1.0,513.2016666666667,572.9938333333333,535.2361666666667,10
2023-05-23 05:30:00,1,6,1.0,0.0,0.0,1.0,508.643,564.3143333333334,524.7585,11
2023-05-23 06:00:00,1,6,1.0,0.0,0.0,1.0,536.3846666666667,583.4485,546.3731666666666,12
2023-05-23 06:30:00,1,7,1.0,0.0,0.0,1.0,740.8063333333333,849.3603333333334,784.8785000000001,13
2023-05-23 07:00:00,1,7,1.0,0.0,0.0,1.0,1923.335,2134.620083333333,1901.89125,14
2023-05-23 07:30:00,1,8,1.0,0.0,0.0,1.0,3105.863666666666,3419.879833333333,3018.904,15
2023-05-23 08:00:00,1,8,1.0,0.0,0.0,1.0,3185.7605000000003,3548.1885,3325.461333333333,16
2023-05-23 08:30:00,1,9,1.0,0.0,0.0,1.0,3309.4205,3619.430666666666,3332.224166666667,17
2023-05-23 09:00:00,1,9,1.0,0.0,0.0,1.0,3289.5591666666664,3711.7726666666654,3474.8885,18
2023-05-23 09:30:00,1,10,1.0,0.0,0.0,1.0,3405.375666666667,3803.605333333333,3469.273,19
2023-05-23 10:00:00,1,10,1.0,0.0,0.0,1.0,3456.2213333333334,3937.872666666666,3549.0425,20
2023-05-23 10:30:00,1,11,1.0,0.0,0.0,1.0,3592.826833333333,3857.339333333333,3405.840166666667,21
2023-05-23 11:00:00,1,11,1.0,0.0,0.0,1.0,3515.5185,3741.5658333333336,3472.6803333333337,22
2023-05-23 11:30:00,1,12,1.0,0.0,0.0,1.0,3344.9573333333333,3889.601666666667,3334.796166666667,23
2023-05-23 12:00:00,1,12,1.0,0.0,0.0,1.0,3208.9960000000005,3905.138,3413.820833333333,24
2023-05-23 12:30:00,1,13,1.0,0.0,0.0,1.0,2890.6463333333336,3659.6845,3271.531833333333,25
2023-05-23 13:00:00,1,13,1.0,0.0,0.0,1.0,2794.727833333333,3644.496833333333,3214.0955,26
2023-05-23 13:30:00,1,14,1.0,0.0,0.0,1.0,2933.456333333333,3863.516,3576.207,27
2023-05-23 14:00:00,1,14,1.0,0.0,0.0,1.0,3078.807583333333,3954.9115,3499.8579166666664,28
2023-05-23 14:30:00,1,15,1.0,0.0,0.0,1.0,3199.2315,3955.983166666667,3576.2111666666665,29
2023-05-23 15:00:00,1,15,1.0,0.0,0.0,1.0,3223.530666666667,3918.6035,3513.559,30
2023-05-23 15:30:00,1,16,1.0,0.0,0.0,1.0,3244.8001666666664,3786.033,3404.1963333333333,31
2023-05-23 16:00:00,1,16,1.0,0.0,0.0,1.0,2988.1861666666664,3576.4443333333334,3197.9726666666666,32
2023-05-23 16:30:00,1,17,1.0,0.0,0.0,1.0,2864.392333333333,2998.306333333333,2978.6318333333334,33
2023-05-23 17:00:00,1,17,1.0,0.0,0.0,1.0,1659.9484999999995,2077.9965,1979.7141666666664,34
2023-05-23 17:30:00,1,18,1.0,0.0,0.0,1.0,1672.5523333333333,1900.7925,1683.8145000000002,35
2023-05-23 18:00:00,1,18,1.0,0.0,0.0,1.0,1577.4713333333332,1733.9803333333332,1555.7518333333337,36
2023-05-23 18:30:00,1,19,1.0,0.0,0.0,1.0,1597.0938333333334,1503.6488333333334,1580.6681666666666,37
2023-05-23 19:00:00,1,19,1.0,0.0,0.0,1.0,1626.861,1487.3723333333337,1630.6985000000002,38
2023-05-23 19:30:00,1,20,1.0,0.0,0.0,1.0,1570.4916666666668,1533.468,1717.867,39
2023-05-23 20:00:00,1,20,1.0,0.0,0.0,1.0,1550.9901666666667,1565.5938333333334,1754.6638333333333,40
2023-05-23 20:30:00,1,21,1.0,0.0,0.0,1.0,1536.142833333333,1565.9878333333334,1746.2043333333334,41
2023-05-23 21:00:00,1,21,1.0,0.0,0.0,1.0,1480.4865,1499.2713333333334,1657.7808333333332,42
2023-05-23 21:30:00,1,22,1.0,0.0,0.0,1.0,1033.0925,917.5466666666669,1152.0506666666668,43
2023-05-23 22:00:00,1,22,1.0,0.0,0.0,1.0,930.6438333333334,817.2196666666667,1080.3708333333334,44
2023-05-23 22:30:00,1,23,1.0,0.0,0.0,1.0,930.9435,774.7403333333333,812.4886666666666,45
2023-05-23 23:00:00,1,23,1.0,0.0,0.0,1.0,793.4978333333333,740.006,684.0210000000001,46
2023-05-23 23:30:00,2,0,1.0,0.0,0.0,1.0,642.7265,722.3096666666667,666.9919166666667,47
2023-05-24 00:00:00,2,0,1.0,0.0,0.0,1.0,633.5466666666667,710.6925,653.7468333333333,0
2023-05-24 00:30:00,2,1,1.0,0.0,0.0,1.0,625.2681666666666,705.6431666666667,633.3494999999999,1
2023-05-24 01:00:00,2,1,1.0,0.0,0.0,1.0,588.2041666666667,679.2231666666667,607.1601666666667,2
2023-05-24 01:30:00,2,2,1.0,0.0,0.0,1.0,557.2813333333334,642.9646666666666,599.2818333333333,3
2023-05-24 02:00:00,2,2,1.0,0.0,0.0,1.0,542.3046666666667,624.1583333333333,588.1540833333333,4
2023-05-24 02:30:00,2,3,1.0,0.0,0.0,1.0,547.2033333333334,631.0291666666667,574.0895,5
2023-05-24 03:00:00,2,3,1.0,0.0,0.0,1.0,526.804,623.2521666666667,584.5469166666667,6
2023-05-24 03:30:00,2,4,1.0,0.0,0.0,1.0,519.2425,600.346,575.013,7
2023-05-24 04:00:00,2,4,1.0,0.0,0.0,1.0,531.6401666666667,604.6405,557.7775833333334,8
2023-05-24 04:30:00,2,5,1.0,0.0,0.0,1.0,522.6828333333333,605.8046666666667,550.222,9
2023-05-24 05:00:00,2,5,1.0,0.0,0.0,1.0,535.2361666666667,604.5215,537.1891666666667,10
2023-05-24 05:30:00,2,6,1.0,0.0,0.0,1.0,524.7585,611.5001666666667,549.3528333333334,11
2023-05-24 06:00:00,2,6,1.0,0.0,0.0,1.0,546.3731666666666,632.6351666666667,565.7424166666666,12
2023-05-24 06:30:00,2,7,1.0,0.0,0.0,1.0,784.8785000000001,1480.2141666666666,1546.7267777777777,13
2023-05-24 07:00:00,2,7,1.0,0.0,0.0,1.0,1901.89125,2327.7931666666664,2527.711138888889,14
2023-05-24 07:30:00,2,8,1.0,0.0,0.0,1.0,3018.904,3175.3721666666665,3508.6955,15
2023-05-24 08:00:00,2,8,1.0,0.0,0.0,1.0,3325.461333333333,3337.8541666666665,3651.104916666666,16
2023-05-24 08:30:00,2,9,1.0,0.0,0.0,1.0,3332.224166666667,3114.1305,3624.048583333333,17
2023-05-24 09:00:00,2,9,1.0,0.0,0.0,1.0,3474.8885,2961.958166666667,3765.732666666667,18
2023-05-24 09:30:00,2,10,1.0,0.0,0.0,1.0,3469.273,3038.8393333333333,3789.004833333334,19
2023-05-24 10:00:00,2,10,1.0,0.0,0.0,1.0,3549.0425,3027.545166666667,3624.0705,20
2023-05-24 10:30:00,2,11,1.0,0.0,0.0,1.0,3405.840166666667,2934.084166666666,3871.712,21
2023-05-24 11:00:00,2,11,1.0,0.0,0.0,1.0,3472.6803333333337,3043.5956666666666,3617.417333333333,22
2023-05-24 11:30:00,2,12,1.0,0.0,0.0,1.0,3334.796166666667,2871.616,3610.507083333333,23
2023-05-24 12:00:00,2,12,1.0,0.0,0.0,1.0,3413.820833333333,2757.2815,3791.832583333333,24
2023-05-24 12:30:00,2,13,1.0,0.0,0.0,1.0,3271.531833333333,2619.3616666666667,3788.7815,25
2023-05-24 13:00:00,2,13,1.0,0.0,0.0,1.0,3214.0955,2733.714,3742.179666666667,26
2023-05-24 13:30:00,2,14,1.0,0.0,0.0,1.0,3576.207,2852.5158333333334,3776.9332221666655,27
2023-05-24 14:00:00,2,14,1.0,0.0,0.0,1.0,3499.8579166666664,2949.322833333333,3881.0256945,28
2023-05-24 14:30:00,2,15,1.0,0.0,0.0,1.0,3576.2111666666665,3373.1755,4157.129333333333,29
2023-05-24 15:00:00,2,15,1.0,0.0,0.0,1.0,3513.559,3486.7715000000003,3856.1600833333337,30
2023-05-24 15:30:00,2,16,1.0,0.0,0.0,1.0,3404.1963333333333,3434.651666666666,3820.7063333333335,31
2023-05-24 16:00:00,2,16,1.0,0.0,0.0,1.0,3197.9726666666666,3240.170333333333,3607.039666666666,32
2023-05-24 16:30:00,2,17,1.0,0.0,0.0,1.0,2978.6318333333334,2789.293833333333,3149.7053333333333,33
2023-05-24 17:00:00,2,17,1.0,0.0,0.0,1.0,1979.7141666666664,1802.1186666666665,2082.125,34
2023-05-24 17:30:00,2,18,1.0,0.0,0.0,1.0,1683.8145000000002,1619.6905,1792.486,35
2023-05-24 18:00:00,2,18,1.0,0.0,0.0,1.0,1555.7518333333337,1610.7751666666666,1615.804666666667,36
2023-05-24 18:30:00,2,19,1.0,0.0,0.0,1.0,1580.6681666666666,1452.1493333333335,1641.369333333333,37
2023-05-24 19:00:00,2,19,1.0,0.0,0.0,1.0,1630.6985000000002,1464.819166666667,1674.20575,38
2023-05-24 19:30:00,2,20,1.0,0.0,0.0,1.0,1717.867,1502.8588333333337,1766.2896666666666,39
2023-05-24 20:00:00,2,20,1.0,0.0,0.0,1.0,1754.6638333333333,1506.4426666666668,1876.18275,40
2023-05-24 20:30:00,2,21,1.0,0.0,0.0,1.0,1746.2043333333334,1508.9455,1822.3813333333333,41
2023-05-24 21:00:00,2,21,1.0,0.0,0.0,1.0,1657.7808333333332,1489.1265,1735.3978333333334,42
2023-05-24 21:30:00,2,22,1.0,0.0,0.0,1.0,1152.0506666666668,1005.0526666666666,1221.3344166666666,43
2023-05-24 22:00:00,2,22,1.0,0.0,0.0,1.0,1080.3708333333334,889.0973333333333,1093.54825,44
2023-05-24 22:30:00,2,23,1.0,0.0,0.0,1.0,812.4886666666666,804.2508333333334,748.5972499999999,45
2023-05-24 23:00:00,2,23,1.0,0.0,0.0,1.0,684.0210000000001,735.8731666666666,719.7622500000001,46
2023-05-24 23:30:00,3,0,1.0,0.0,0.0,1.0,666.9919166666667,693.8586666666666,721.5876666666667,47
2023-05-25 00:00:00,3,0,1.0,0.0,0.0,1.0,653.7468333333333,591.07425,716.3359166666665,0
2023-05-25 00:30:00,3,1,1.0,0.0,0.0,1.0,633.3494999999999,605.1451666666667,679.7330000000001,1
2023-05-25 01:00:00,3,1,1.0,0.0,0.0,1.0,607.1601666666667,585.0438333333333,639.6159166666666,2
2023-05-25 01:30:00,3,2,1.0,0.0,0.0,1.0,599.2818333333333,555.9001666666667,628.59,3
2023-05-25 02:00:00,3,2,1.0,0.0,0.0,1.0,588.1540833333333,551.1208333333333,614.5019166666666,4
2023-05-25 02:30:00,3,3,1.0,0.0,0.0,1.0,574.0895,556.1178333333334,608.5864166666667,5
2023-05-25 03:00:00,3,3,1.0,0.0,0.0,1.0,584.5469166666667,552.3836666666667,587.4843333333333,6
2023-05-25 03:30:00,3,4,1.0,0.0,0.0,1.0,575.013,529.5061666666667,601.7596666666667,7
2023-05-25 04:00:00,3,4,1.0,0.0,0.0,1.0,557.7775833333334,515.097,546.9305,8
2023-05-25 04:30:00,3,5,1.0,0.0,0.0,1.0,550.222,528.2315,587.289,9
2023-05-25 05:00:00,3,5,1.0,0.0,0.0,1.0,537.1891666666667,527.7575,571.7174166666667,10
2023-05-25 05:30:00,3,6,1.0,0.0,0.0,1.0,549.3528333333334,538.227,582.4104166666667,11
2023-05-25 06:00:00,3,6,1.0,0.0,0.0,1.0,565.7424166666666,569.6005,636.8131666666667,12
2023-05-25 06:30:00,3,7,1.0,0.0,0.0,1.0,1546.7267777777777,1443.316222222222,795.2062500000001,13
2023-05-25 07:00:00,3,7,1.0,0.0,0.0,1.0,2527.711138888889,2317.031944444444,2051.8700416666666,14
2023-05-25 07:30:00,3,8,1.0,0.0,0.0,1.0,3508.6955,3190.747666666666,3308.5338333333334,15
2023-05-25 08:00:00,3,8,1.0,0.0,0.0,1.0,3651.104916666666,3397.3905,3421.4484166666666,16
2023-05-25 08:30:00,3,9,1.0,0.0,0.0,1.0,3624.048583333333,3482.4991666666665,3471.8650833333336,17
2023-05-25 09:00:00,3,9,1.0,0.0,0.0,1.0,3765.732666666667,3524.5713333333333,3527.28225,18
2023-05-25 09:30:00,3,10,1.0,0.0,0.0,1.0,3789.004833333334,3535.2593333333334,3674.3419166666654,19
2023-05-25 10:00:00,3,10,1.0,0.0,0.0,1.0,3624.0705,3552.0735,3440.0646666666667,20
2023-05-25 10:30:00,3,11,1.0,0.0,0.0,1.0,3871.712,3585.961,3453.2677500000004,21
2023-05-25 11:00:00,3,11,1.0,0.0,0.0,1.0,3617.417333333333,3703.245666666667,3599.541,22
2023-05-25 11:30:00,3,12,1.0,0.0,0.0,1.0,3610.507083333333,3621.190666666667,3784.535666666666,23
2023-05-25 12:00:00,3,12,1.0,0.0,0.0,1.0,3791.832583333333,3585.3355,3438.249916666667,24
2023-05-25 12:30:00,3,13,1.0,0.0,0.0,1.0,3788.7815,3491.7106666666664,3579.3303333333333,25
2023-05-25 13:00:00,3,13,1.0,0.0,0.0,1.0,3742.179666666667,3506.0638333333336,3473.547833333333,26
2023-05-25 13:30:00,3,14,1.0,0.0,0.0,1.0,3776.9332221666655,3560.3519166666665,3529.2104445,27
2023-05-25 14:00:00,3,14,1.0,0.0,0.0,1.0,3881.0256945,3727.277,3543.2950555,28
2023-05-25 14:30:00,3,15,1.0,0.0,0.0,1.0,4157.129333333333,3673.7645,3476.814083333333,29
2023-05-25 15:00:00,3,15,1.0,0.0,0.0,1.0,3856.1600833333337,3511.8746666666666,3416.50525,30
2023-05-25 15:30:00,3,16,1.0,0.0,0.0,1.0,3820.7063333333335,3608.9246666666654,3340.3425,31
2023-05-25 16:00:00,3,16,1.0,0.0,0.0,1.0,3607.039666666666,3480.165333333334,3179.9997500000004,32
2023-05-25 16:30:00,3,17,1.0,0.0,0.0,1.0,3149.7053333333333,3016.178,2696.4975,33
2023-05-25 17:00:00,3,17,1.0,0.0,0.0,1.0,2082.125,1957.1186666666665,1594.1380833333333,34
2023-05-25 17:30:00,3,18,1.0,0.0,0.0,1.0,1792.486,1733.657333333333,1492.56125,35
2023-05-25 18:00:00,3,18,1.0,0.0,0.0,1.0,1615.804666666667,1629.7073333333335,1372.534,36
2023-05-25 18:30:00,3,19,1.0,0.0,0.0,1.0,1641.369333333333,1428.021,1316.8299166666668,37
2023-05-25 19:00:00,3,19,1.0,0.0,0.0,1.0,1674.20575,1372.9011666666663,1305.6141666666667,38
2023-05-25 19:30:00,3,20,1.0,0.0,0.0,1.0,1766.2896666666666,1514.2921666666668,1339.4613333333334,39
2023-05-25 20:00:00,3,20,1.0,0.0,0.0,1.0,1876.18275,1461.6876666666667,1325.0791666666669,40
2023-05-25 20:30:00,3,21,1.0,0.0,0.0,1.0,1822.3813333333333,1496.4008333333334,1355.7943333333333,41
2023-05-25 21:00:00,3,21,1.0,0.0,0.0,1.0,1735.3978333333334,1468.8538333333331,1340.611,42
2023-05-25 21:30:00,3,22,1.0,0.0,0.0,1.0,1221.3344166666666,958.145,904.2755,43
2023-05-25 22:00:00,3,22,1.0,0.0,0.0,1.0,1093.54825,793.6445,826.5459999999999,44
2023-05-25 22:30:00,3,23,1.0,0.0,0.0,1.0,748.5972499999999,731.6561666666666,703.61225,45
2023-05-25 23:00:00,3,23,1.0,0.0,0.0,1.0,719.7622500000001,702.1951666666668,675.8780833333334,46
2023-05-25 23:30:00,4,0,1.0,0.0,0.0,1.0,721.5876666666667,688.9853333333334,598.1056666666667,47
2023-05-26 00:00:00,4,0,1.0,0.0,0.0,1.0,716.3359166666665,672.8471666666667,596.14,0
2023-05-26 00:30:00,4,1,1.0,0.0,0.0,1.0,679.7330000000001,648.3656666666667,627.9605,1
2023-05-26 01:00:00,4,1,1.0,0.0,0.0,1.0,639.6159166666666,646.3146666666667,558.4553333333333,2
2023-05-26 01:30:00,4,2,1.0,0.0,0.0,1.0,628.59,608.3325,543.0878333333334,3
2023-05-26 02:00:00,4,2,1.0,0.0,0.0,1.0,614.5019166666666,588.4468333333333,580.0293333333333,4
2023-05-26 02:30:00,4,3,1.0,0.0,0.0,1.0,608.5864166666667,571.003,524.2128333333334,5
2023-05-26 03:00:00,4,3,1.0,0.0,0.0,1.0,587.4843333333333,562.3729999999999,509.1859166666666,6
2023-05-26 03:30:00,4,4,1.0,0.0,0.0,1.0,601.7596666666667,556.3756666666667,495.3301666666666,7
2023-05-26 04:00:00,4,4,1.0,0.0,0.0,1.0,546.9305,544.1528333333334,511.4175,8
2023-05-26 04:30:00,4,5,1.0,0.0,0.0,1.0,587.289,542.5053333333334,520.6935,9
2023-05-26 05:00:00,4,5,1.0,0.0,0.0,1.0,571.7174166666667,541.3986666666666,548.4051666666667,10
2023-05-26 05:30:00,4,6,1.0,0.0,0.0,1.0,582.4104166666667,555.7675,507.12875,11
2023-05-26 06:00:00,4,6,1.0,0.0,0.0,1.0,636.8131666666667,562.0473333333333,523.2158333333333,12
2023-05-26 06:30:00,4,7,1.0,0.0,0.0,1.0,795.2062500000001,702.7049999999999,720.7696666666667,13
2023-05-26 07:00:00,4,7,1.0,0.0,0.0,1.0,2051.8700416666666,1740.1868333333334,1880.3916666666664,14
2023-05-26 07:30:00,4,8,1.0,0.0,0.0,1.0,3308.5338333333334,2777.668666666667,3040.0136666666663,15
2023-05-26 08:00:00,4,8,1.0,0.0,0.0,1.0,3421.4484166666666,2861.5423333333333,3233.3921666666665,16
2023-05-26 08:30:00,4,9,1.0,0.0,0.0,1.0,3471.8650833333336,2990.1931666666665,3335.8305,17
2023-05-26 09:00:00,4,9,1.0,0.0,0.0,1.0,3527.28225,3073.623,3313.7065,18
2023-05-26 09:30:00,4,10,1.0,0.0,0.0,1.0,3674.3419166666654,3074.724,3326.441166666667,19
2023-05-26 10:00:00,4,10,1.0,0.0,0.0,1.0,3440.0646666666667,3104.931333333333,3421.60175,20
2023-05-26 10:30:00,4,11,1.0,0.0,0.0,1.0,3453.2677500000004,3165.0155,3275.4480000000003,21
2023-05-26 11:00:00,4,11,1.0,0.0,0.0,1.0,3599.541,3166.266333333333,3157.7830833333333,22
2023-05-26 11:30:00,4,12,1.0,0.0,0.0,1.0,3784.535666666666,2765.772333333333,3178.6155,23
2023-05-26 12:00:00,4,12,1.0,0.0,0.0,1.0,3438.249916666667,2799.2395,3062.0035000000003,24
2023-05-26 12:30:00,4,13,1.0,0.0,0.0,1.0,3579.3303333333333,2818.328,3058.8355,25
2023-05-26 13:00:00,4,13,1.0,0.0,0.0,1.0,3473.547833333333,2834.3811666666666,2982.9846666666667,26
2023-05-26 13:30:00,4,14,1.0,0.0,0.0,1.0,3529.2104445,3341.2666666666664,3123.918111166667,27
2023-05-26 14:00:00,4,14,1.0,0.0,0.0,1.0,3543.2950555,3309.469166666667,3120.489222166667,28
2023-05-26 14:30:00,4,15,1.0,0.0,0.0,1.0,3476.814083333333,3124.415166666667,3036.5219999999995,29
2023-05-26 15:00:00,4,15,1.0,0.0,0.0,1.0,3416.50525,3277.709166666667,3106.185916666667,30
2023-05-26 15:30:00,4,16,1.0,0.0,0.0,1.0,3340.3425,3124.766833333333,3045.677,31
2023-05-26 16:00:00,4,16,1.0,0.0,0.0,1.0,3179.9997500000004,2885.976,2773.7046666666665,32
2023-05-26 16:30:00,4,17,1.0,0.0,0.0,1.0,2696.4975,2409.656166666666,2517.2911666666664,33
2023-05-26 17:00:00,4,17,1.0,0.0,0.0,1.0,1594.1380833333333,1535.2305,1727.9381666666666,34
2023-05-26 17:30:00,4,18,1.0,0.0,0.0,1.0,1492.56125,1462.890666666667,938.5851666666669,35
2023-05-26 18:00:00,4,18,1.0,0.0,0.0,1.0,1372.534,1335.261166666667,914.452,36
2023-05-26 18:30:00,4,19,1.0,0.0,0.0,1.0,1316.8299166666668,1206.5631666666666,867.9874166666667,37
2023-05-26 19:00:00,4,19,1.0,0.0,0.0,1.0,1305.6141666666667,1217.8778333333332,882.7233333333334,38
2023-05-26 19:30:00,4,20,1.0,0.0,0.0,1.0,1339.4613333333334,1302.0795,879.44,39
2023-05-26 20:00:00,4,20,1.0,0.0,0.0,1.0,1325.0791666666669,1332.316,951.13175,40
2023-05-26 20:30:00,4,21,1.0,0.0,0.0,1.0,1355.7943333333333,1294.441,890.7463333333334,41
2023-05-26 21:00:00,4,21,1.0,0.0,0.0,1.0,1340.611,1263.9913333333334,866.7266666666666,42
2023-05-26 21:30:00,4,22,1.0,0.0,0.0,1.0,904.2755,1235.284,684.1666666666666,43
2023-05-26 22:00:00,4,22,1.0,0.0,0.0,1.0,826.5459999999999,774.5143333333334,618.5404166666667,44
2023-05-26 22:30:00,4,23,1.0,0.0,0.0,1.0,703.61225,715.7916666666666,590.5358333333334,45
2023-05-26 23:00:00,4,23,1.0,0.0,0.0,1.0,675.8780833333334,684.7173333333334,567.288375,46
2023-05-26 23:30:00,5,0,1.0,0.0,0.0,1.0,598.1056666666667,631.36,631.36,47
2023-05-27 00:00:00,5,0,1.0,0.0,0.0,1.0,596.14,612.8121666666667,612.8121666666667,0
