DateTime,import_energy,self_consume,Energy (kWh),Power (kW),Energy_Rejected_Flag,Interpolated Flag,Outage Flag,Valid Data Flag
2024-05-01 00:00:00,315700.0,0.0,315.7,631.4,0,0,False,1
2024-05-01 00:30:00,362700.0,0.0,362.7,725.4,0,0,False,1
2024-05-01 01:00:00,376700.0,0.0,376.7,753.4,0,0,False,1
2024-05-01 01:30:00,340600.0,0.0,340.6,681.2,0,0,False,1
2024-05-01 02:00:00,350500.0,0.0,350.5,701.0,0,0,False,1
2024-05-01 02:30:00,321900.0,0.0,321.9,643.8,0,0,False,1
2024-05-01 03:00:00,335900.0,0.0,335.9,671.8,0,0,False,1
2024-05-01 03:30:00,312600.0,0.0,312.6,625.2,0,0,False,1
2024-05-01 04:00:00,325000.0,0.0,325.0,650.0,0,0,False,1
2024-05-01 04:30:00,297300.0,0.0,297.3,594.6,0,0,False,1
2024-05-01 05:00:00,322300.0,0.0,322.3,644.6,0,0,False,1
2024-05-01 05:30:00,317900.0,0.0,317.9,635.8,0,0,False,1
2024-05-01 06:00:00,324800.0,0.0,324.8,649.6,0,0,False,1
2024-05-01 06:30:00,323400.0,0.0,323.4,646.8,0,0,False,1
2024-05-01 07:00:00,323133.33333,2200.0,325.33333333,650.66666666,0,0,False,1
2024-05-01 07:30:00,276966.66667,57500.0,334.46666667,668.93333334,0,0,False,1
2024-05-01 08:00:00,159766.66667,165533.33333,325.3,650.6,0,0,False,1
2024-05-01 08:30:00,155200.0,208500.0,363.7,727.4,0,0,False,1
2024-05-01 09:00:00,38500.0,278500.0,317.0,634.0,0,0,False,1
2024-05-01 09:30:00,0.0,349900.0,349.9,699.8,0,0,False,1
2024-05-01 10:00:00,17200.0,377900.0,395.1,790.2,0,0,False,1
2024-05-01 10:30:00,0.0,334300.0,334.3,668.6,0,0,False,1
2024-05-01 11:00:00,0.0,451933.33333,451.93333333,903.86666666,0,0,False,1
2024-05-01 11:30:00,0.0,367366.66667,367.36666667000003,734.7333333400001,0,0,False,1
2024-05-01 12:00:00,0.0,506300.0,506.3,1012.6,0,0,False,1
2024-05-01 12:30:00,0.0,326700.0,326.7,653.4,0,0,False,1
2024-05-01 13:00:00,34066.66667,450833.33333,484.9,969.8,0,0,False,1
2024-05-01 13:30:00,0.0,405600.0,405.6,811.2,0,0,False,1
2024-05-01 14:00:00,0.0,578300.0,578.3,1156.6,0,0,False,1
2024-05-01 14:30:00,0.0,383200.0,383.2,766.4,0,0,False,1
2024-05-01 15:00:00,0.0,478700.0,478.7,957.4,0,0,False,1
2024-05-01 15:30:00,15700.0,366800.0,382.5,765.0,0,0,False,1
2024-05-01 16:00:00,89700.0,352600.0,442.3,884.6,0,0,False,1
2024-05-01 16:30:00,26900.0,338400.0,365.3,730.6,0,0,False,1
2024-05-01 17:00:00,265700.0,109100.0,374.8,749.6,0,0,False,1
2024-05-01 17:30:00,278300.0,77800.0,356.1,712.2,0,0,False,1
2024-05-01 18:00:00,302300.0,69100.0,371.4,742.8,0,0,False,1
2024-05-01 18:30:00,319800.0,31400.0,351.2,702.4,0,0,False,1
2024-05-01 19:00:00,395500.0,6800.0,402.3,804.6,0,0,False,1
2024-05-01 19:30:00,366300.0,0.0,366.3,732.6,0,0,False,1
2024-05-01 20:00:00,449800.0,0.0,449.8,899.6,0,0,False,1
2024-05-01 20:30:00,473300.0,0.0,473.3,946.6,0,0,False,1
2024-05-01 21:00:00,444800.0,0.0,444.8,889.6,0,0,False,1
2024-05-01 21:30:00,460600.0,0.0,460.6,921.2,0,0,False,1
2024-05-01 22:00:00,448800.0,0.0,448.8,897.6,0,0,False,1
2024-05-01 22:30:00,420200.0,0.0,420.2,840.4,0,0,False,1
2024-05-01 23:00:00,423100.0,0.0,423.1,846.2,0,0,False,1
2024-05-01 23:30:00,328500.0,0.0,328.5,657.0,0,0,False,1
2024-05-02 00:00:00,423900.0,0.0,423.9,847.8,0,0,False,1
2024-05-02 00:30:00,345300.0,0.0,345.3,690.6,0,0,False,1
2024-05-02 01:00:00,351100.0,0.0,351.1,702.2,0,0,False,1
2024-05-02 01:30:00,334600.0,0.0,334.6,669.2,0,0,False,1
2024-05-02 02:00:00,339400.0,0.0,339.4,678.8,0,0,False,1
2024-05-02 02:30:00,320200.0,0.0,320.2,640.4,0,0,False,1
2024-05-02 03:00:00,336533.33333,0.0,336.53333333,673.06666666,0,0,False,1
2024-05-02 03:30:00,310066.66667,0.0,310.06666667,620.13333334,0,0,False,1
2024-05-02 04:00:00,324700.0,0.0,324.7,649.4,0,0,False,1
2024-05-02 04:30:00,307400.0,0.0,307.4,614.8,0,0,False,1
2024-05-02 05:00:00,321100.0,0.0,321.1,642.2,0,0,False,1
2024-05-02 05:30:00,315600.0,0.0,315.6,631.2,0,0,False,1
2024-05-02 06:00:00,326300.0,0.0,326.3,652.6,0,0,False,1
2024-05-02 06:30:00,335900.0,0.0,335.9,671.8,0,0,False,1
2024-05-02 07:00:00,427400.0,100.0,427.5,855.0,0,0,False,1
2024-05-02 07:30:00,847300.0,47700.0,895.0,1790.0,0,0,False,1
2024-05-02 08:00:00,976100.0,141600.0,1117.7,2235.4,0,0,False,1
2024-05-02 08:30:00,1059100.0,268000.0,1327.1,2654.2,0,0,False,1
2024-05-02 09:00:00,765200.0,545100.0,1310.3,2620.6,0,0,False,1
2024-05-02 09:30:00,785166.66666,556333.33334,1341.5,2683.0,0,0,False,1
2024-05-02 10:00:00,948200.0,474000.0,1422.2,2844.4,0,0,False,1
2024-05-02 10:30:00,525400.0,744000.0,1269.4,2538.8,0,0,False,1
2024-05-02 11:00:00,910800.0,618500.0,1529.3,3058.6,0,0,False,1
2024-05-02 11:30:00,446100.0,795300.0,1241.4,2482.8,0,0,False,1
2024-05-02 12:00:00,649600.0,828900.0,1478.5,2957.0,0,0,False,1
2024-05-02 12:30:00,334700.0,858500.0,1193.2,2386.4,0,0,False,1
2024-05-02 13:00:00,509400.0,961400.0,1470.8,2941.6,0,0,False,1
2024-05-02 13:30:00,394300.0,829000.0,1223.3,2446.6,0,0,False,1
2024-05-02 14:00:00,527600.0,982600.0,1510.2,3020.4,0,0,False,1
2024-05-02 14:30:00,499133.33333,852466.66667,1351.6,2703.2,0,0,False,1
2024-05-02 15:00:00,721900.0,800900.0,1522.8,3045.6,0,0,False,1
2024-05-02 15:30:00,435900.0,894800.0,1330.7,2661.4,0,0,False,1
2024-05-02 16:00:00,718400.0,781000.0,1499.4,2998.8,0,0,False,1
2024-05-02 16:30:00,515533.33333,622800.0,1138.33333333,2276.66666666,0,0,False,1
2024-05-02 17:00:00,693066.66667,532600.0,1225.66666667,2451.33333334,0,0,False,1
2024-05-02 17:30:00,284700.0,414900.0,699.6,1399.2,0,0,False,1
2024-05-02 18:00:00,317900.0,226700.0,544.6,1089.2,0,0,False,1
2024-05-02 18:30:00,384100.0,97300.0,481.4,962.8,0,0,False,1
2024-05-02 19:00:00,470000.0,22800.0,492.8,985.6,0,0,False,1
2024-05-02 19:30:00,497366.66667,0.0,497.36666667000003,994.7333333400001,0,0,False,1
2024-05-02 20:00:00,533633.33333,0.0,533.63333333,1067.26666666,0,0,False,1
2024-05-02 20:30:00,529100.0,0.0,529.1,1058.2,0,0,False,1
2024-05-02 21:00:00,520400.0,0.0,520.4,1040.8,0,0,False,1
2024-05-02 21:30:00,519800.0,0.0,519.8,1039.6,0,0,False,1
2024-05-02 22:00:00,479866.66667,0.0,479.86666667000003,959.7333333400001,0,0,False,1
2024-05-02 22:30:00,481333.33333,0.0,481.33333333,962.66666666,0,0,False,1
2024-05-02 23:00:00,451300.0,0.0,451.3,902.6,0,0,False,1
2024-05-02 23:30:00,368100.0,0.0,368.1,736.2,0,0,False,1
2024-05-03 00:00:00,479100.0,0.0,479.1,958.2,0,0,False,1
2024-05-03 00:30:00,367900.0,0.0,367.9,735.8,0,0,False,1
2024-05-03 01:00:00,385300.0,0.0,385.3,770.6,0,0,False,1
2024-05-03 01:30:00,351400.0,0.0,351.4,702.8,0,0,False,1
2024-05-03 02:00:00,358300.0,0.0,358.3,716.6,0,0,False,1
2024-05-03 02:30:00,329200.0,0.0,329.2,658.4,0,0,False,1
2024-05-03 03:00:00,346200.0,0.0,346.2,692.4,0,0,False,1
2024-05-03 03:30:00,331500.0,0.0,331.5,663.0,0,0,False,1
2024-05-03 04:00:00,344000.0,0.0,344.0,688.0,0,0,False,1
2024-05-03 04:30:00,323900.0,0.0,323.9,647.8,0,0,False,1
2024-05-03 05:00:00,331200.0,0.0,331.2,662.4,0,0,False,1
2024-05-03 05:30:00,338500.0,0.0,338.5,677.0,0,0,False,1
2024-05-03 06:00:00,331600.0,0.0,331.6,663.2,0,0,False,1
2024-05-03 06:30:00,345200.0,0.0,345.2,690.4,0,0,False,1
2024-05-03 07:00:00,384300.0,100.0,384.4,768.8,0,0,False,1
2024-05-03 07:30:00,1061000.0,36600.0,1097.6,2195.2,0,0,False,1
2024-05-03 08:00:00,1184200.0,170600.0,1354.8,2709.6,0,0,False,1
2024-05-03 08:30:00,1305700.0,179700.0,1485.4,2970.8,0,0,False,1
2024-05-03 09:00:00,1178800.0,284300.0,1463.1,2926.2,0,0,False,1
2024-05-03 09:30:00,1163800.0,405100.0,1568.9,3137.8,0,0,False,1
2024-05-03 10:00:00,1057300.0,473300.0,1530.6,3061.2,0,0,False,1
2024-05-03 10:30:00,987200.0,552600.0,1539.8,3079.6,0,0,False,1
2024-05-03 11:00:00,1059000.0,553400.0,1612.4,3224.8,0,0,False,1
2024-05-03 11:30:00,375200.0,1034600.0,1409.8,2819.6,0,0,False,1
2024-05-03 12:00:00,717100.0,975600.0,1692.7,3385.4,0,0,False,1
2024-05-03 12:30:00,381100.0,954800.0,1335.9,2671.8,0,0,False,1
2024-05-03 13:00:00,719800.0,889400.0,1609.2,3218.4,0,0,False,1
2024-05-03 13:30:00,1076600.0,258100.0,1334.7,2669.4,0,0,False,1
2024-05-03 14:00:00,1210200.0,343300.0,1553.5,3107.0,0,0,False,1
2024-05-03 14:30:00,709000.0,572600.0,1281.6,2563.2,0,0,False,1
2024-05-03 15:00:00,778300.0,986600.0,1764.9,3529.8,0,0,False,1
2024-05-03 15:30:00,466100.0,917400.0,1383.5,2767.0,0,0,False,1
2024-05-03 16:00:00,751800.0,846700.0,1598.5,3197.0,0,0,False,1
2024-05-03 16:30:00,590900.0,683000.0,1273.9,2547.8,0,0,False,1
2024-05-03 17:00:00,955000.0,485900.0,1440.9,2881.8,0,0,False,1
2024-05-03 17:30:00,221700.0,434700.0,656.4,1312.8,0,0,False,1
2024-05-03 18:00:00,253900.0,228000.0,481.9,963.8,0,0,False,1
2024-05-03 18:30:00,352833.33333,94600.0,447.43333333,894.86666666,0,0,False,1
2024-05-03 19:00:00,413666.66667,16300.0,429.96666667,859.93333334,0,0,False,1
2024-05-03 19:30:00,503500.0,0.0,503.5,1007.0,0,0,False,1
2024-05-03 20:00:00,471900.0,0.0,471.9,943.8,0,0,False,1
2024-05-03 20:30:00,459300.0,0.0,459.3,918.6,0,0,False,1
2024-05-03 21:00:00,470800.0,0.0,470.8,941.6,0,0,False,1
2024-05-03 21:30:00,441200.0,0.0,441.2,882.4,0,0,False,1
2024-05-03 22:00:00,446100.0,0.0,446.1,892.2,0,0,False,1
2024-05-03 22:30:00,432000.0,0.0,432.0,864.0,0,0,False,1
2024-05-03 23:00:00,402800.0,0.0,402.8,805.6,0,0,False,1
2024-05-03 23:30:00,327500.0,0.0,327.5,655.0,0,0,False,1
2024-05-04 00:00:00,412766.66667,0.0,412.76666667,825.53333334,0,0,False,1
2024-05-04 00:30:00,331033.33333,0.0,331.03333333,662.06666666,0,0,False,1
2024-05-04 01:00:00,347600.0,0.0,347.6,695.2,0,0,False,1
2024-05-04 01:30:00,311100.0,0.0,311.1,622.2,0,0,False,1
2024-05-04 02:00:00,323100.0,0.0,323.1,646.2,0,0,False,1
2024-05-04 02:30:00,295900.0,0.0,295.9,591.8,0,0,False,1
2024-05-04 03:00:00,299800.0,0.0,299.8,599.6,0,0,False,1
2024-05-04 03:30:00,276700.0,0.0,276.7,553.4,0,0,False,1
2024-05-04 04:00:00,296300.0,0.0,296.3,592.6,0,0,False,1
2024-05-04 04:30:00,272700.0,0.0,272.7,545.4,0,0,False,1
2024-05-04 05:00:00,293600.0,0.0,293.6,587.2,0,0,False,1
2024-05-04 05:30:00,288100.0,0.0,288.1,576.2,0,0,False,1
2024-05-04 06:00:00,306333.33334,0.0,306.33333334,612.66666668,0,0,False,1
2024-05-04 06:30:00,273866.66666,0.0,273.86666665999996,547.7333333199999,0,0,False,1
2024-05-04 07:00:00,299700.0,0.0,299.7,599.4,0,0,False,1
2024-05-04 07:30:00,281700.0,55000.0,336.7,673.4,0,0,False,1
2024-05-04 08:00:00,198600.0,205100.0,403.7,807.4,0,0,False,1
2024-05-04 08:30:00,126933.33334,350066.66666,477.0,954.0,0,0,False,1
2024-05-04 09:00:00,85000.0,290100.0,375.1,750.2,0,0,False,1
2024-05-04 09:30:00,8600.0,408000.0,416.6,833.2,0,0,False,1
2024-05-04 10:00:00,0.0,428500.0,428.5,857.0,0,0,False,1
2024-05-04 10:30:00,39000.0,363900.0,402.9,805.8,0,0,False,1
2024-05-04 11:00:00,0.0,498733.33333,498.73333333,997.46666666,0,0,False,1
2024-05-04 11:30:00,4066.66667,453933.33334,458.00000001,916.00000002,0,0,False,1
2024-05-04 12:00:00,0.0,584433.33334,584.43333334,1168.86666668,0,0,False,1
2024-05-04 12:30:00,0.0,365300.0,365.3,730.6,0,0,False,1
2024-05-04 13:00:00,0.0,513600.0,513.6,1027.2,0,0,False,1
2024-05-04 13:30:00,0.0,409900.0,409.9,819.8,0,0,False,1
2024-05-04 14:00:00,9200.0,555800.0,565.0,1130.0,0,0,False,1
2024-05-04 14:30:00,4100.0,328500.0,332.6,665.2,0,0,False,1
2024-05-04 15:00:00,10800.0,483400.0,494.2,988.4,0,0,False,1
2024-05-04 15:30:00,13800.0,385200.0,399.0,798.0,0,0,False,1
2024-05-04 16:00:00,0.0,437600.0,437.6,875.2,0,0,False,1
2024-05-04 16:30:00,11100.0,346100.0,357.2,714.4,0,0,False,1
2024-05-04 17:00:00,37100.0,318300.0,355.4,710.8,0,0,False,1
2024-05-04 17:30:00,1266.66667,276966.66666,278.23333333,556.46666666,0,0,False,1
2024-05-04 18:00:00,68266.66667,262600.0,330.86666667000003,661.7333333400001,0,0,False,1
2024-05-04 18:30:00,198100.0,75400.0,273.5,547.0,0,0,False,1
2024-05-04 19:00:00,300500.0,18400.0,318.9,637.8,0,0,False,1
2024-05-04 19:30:00,359900.0,0.0,359.9,719.8,0,0,False,1
2024-05-04 20:00:00,389500.0,0.0,389.5,779.0,0,0,False,1
2024-05-04 20:30:00,408900.0,0.0,408.9,817.8,0,0,False,1
2024-05-04 21:00:00,393533.33333,0.0,393.53333333,787.06666666,0,0,False,1
2024-05-04 21:30:00,409466.66667,0.0,409.46666667,818.93333334,0,0,False,1
2024-05-04 22:00:00,395500.0,0.0,395.5,791.0,0,0,False,1
2024-05-04 22:30:00,378900.0,0.0,378.9,757.8,0,0,False,1
2024-05-04 23:00:00,390800.0,0.0,390.8,781.6,0,0,False,1
2024-05-04 23:30:00,261800.0,0.0,261.8,523.6,0,0,False,1
2024-05-05 00:00:00,379500.0,0.0,379.5,759.0,0,0,False,1
2024-05-05 00:30:00,326300.0,0.0,326.3,652.6,0,0,False,1
2024-05-05 01:00:00,345900.0,0.0,345.9,691.8,0,0,False,1
2024-05-05 01:30:00,311100.0,0.0,311.1,622.2,0,0,False,1
2024-05-05 02:00:00,322800.0,0.0,322.8,645.6,0,0,False,1
2024-05-05 02:30:00,299000.0,0.0,299.0,598.0,0,0,False,1
2024-05-05 03:00:00,309600.0,0.0,309.6,619.2,0,0,False,1
2024-05-05 03:30:00,281900.0,0.0,281.9,563.8,0,0,False,1
2024-05-05 04:00:00,303000.0,0.0,303.0,606.0,0,0,False,1
2024-05-05 04:30:00,270633.33333,0.0,270.63333332999997,541.2666666599999,0,0,False,1
2024-05-05 05:00:00,295433.33334,0.0,295.43333334,590.86666668,0,0,False,1
2024-05-05 05:30:00,276033.33333,0.0,276.03333333,552.06666666,0,0,False,1
2024-05-05 06:00:00,296000.0,0.0,296.0,592.0,0,0,False,1
2024-05-05 06:30:00,261400.0,0.0,261.4,522.8,0,0,False,1
2024-05-05 07:00:00,293400.0,1500.0,294.9,589.8,0,0,False,1
2024-05-05 07:30:00,261300.0,52400.0,313.7,627.4,0,0,False,1
2024-05-05 08:00:00,227300.0,179800.0,407.1,814.2,0,0,False,1
2024-05-05 08:30:00,138233.33333,313066.66667,451.3,902.6,0,0,False,1
2024-05-05 09:00:00,44900.0,400400.0,445.3,890.6,0,0,False,1
2024-05-05 09:30:00,57500.0,488000.0,545.5,1091.0,0,0,False,1
2024-05-05 10:00:00,4700.0,426500.0,431.2,862.4,0,0,False,1
2024-05-05 10:30:00,102400.0,443300.0,545.7,1091.4,0,0,False,1
2024-05-05 11:00:00,0.0,471200.0,471.2,942.4,0,0,False,1
2024-05-05 11:30:00,0.0,645800.0,645.8,1291.6,0,0,False,1
2024-05-05 12:00:00,0.0,643500.0,643.5,1287.0,0,0,False,1
2024-05-05 12:30:00,0.0,693333.33333,693.3333333300001,1386.6666666600001,0,0,False,1
2024-05-05 13:00:00,0.0,514666.66667,514.66666667,1029.33333334,0,0,False,1
2024-05-05 13:30:00,0.0,691800.0,691.8,1383.6,0,0,False,1
2024-05-05 14:00:00,151000.0,621700.0,772.7,1545.4,0,0,False,1
2024-05-05 14:30:00,217500.0,840100.0,1057.6,2115.2,0,0,False,1
2024-05-05 15:00:00,79583.33333,635366.66667,714.95,1429.9,0,0,False,1
2024-05-05 15:30:00,166850.0,781500.0,948.35,1896.7,0,0,False,1
2024-05-05 16:00:00,117400.0,567500.0,684.9,1369.8,0,0,False,1
2024-05-05 16:30:00,274500.0,543500.0,818.0,1636.0,0,0,False,1
2024-05-05 17:00:00,377700.0,313500.0,691.2,1382.4,0,0,False,1
2024-05-05 17:30:00,146000.0,364150.0,510.15,1020.3,0,0,False,1
2024-05-05 18:00:00,55933.33334,246116.66666,302.05,604.1,0,0,False,1
2024-05-05 18:30:00,190500.0,150000.0,340.5,681.0,0,0,False,1
2024-05-05 19:00:00,307600.0,53100.0,360.7,721.4,0,0,False,1
2024-05-05 19:30:00,399400.0,3300.0,402.7,805.4,0,0,False,1
2024-05-05 20:00:00,446033.33333,0.0,446.03333333,892.06666666,0,0,False,1
2024-05-05 20:30:00,464066.66667,0.0,464.06666667,928.13333334,0,0,False,1
2024-05-05 21:00:00,431000.0,0.0,431.0,862.0,0,0,False,1
2024-05-05 21:30:00,448300.0,0.0,448.3,896.6,0,0,False,1
2024-05-05 22:00:00,421200.0,0.0,421.2,842.4,0,0,False,1
2024-05-05 22:30:00,421000.0,0.0,421.0,842.0,0,0,False,1
2024-05-05 23:00:00,382200.0,0.0,382.2,764.4,0,0,False,1
2024-05-05 23:30:00,332766.66667,0.0,332.76666667,665.53333334,0,0,False,1
2024-05-06 00:00:00,429633.33333,0.0,429.63333332999997,859.2666666599999,0,0,False,1
2024-05-06 00:30:00,354533.33333,0.0,354.53333333,709.06666666,0,0,False,1
2024-05-06 01:00:00,321366.66667,0.0,321.36666667000003,642.7333333400001,0,0,False,1
2024-05-06 01:30:00,355000.0,0.0,355.0,710.0,0,0,False,1
2024-05-06 02:00:00,286800.0,0.0,286.8,573.6,0,0,False,1
2024-05-06 02:30:00,359500.0,0.0,359.5,719.0,0,0,False,1
2024-05-06 03:00:00,291200.0,0.0,291.2,582.4,0,0,False,1
2024-05-06 03:30:00,330200.0,0.0,330.2,660.4,0,0,False,1
2024-05-06 04:00:00,300000.0,0.0,300.0,600.0,0,0,False,1
2024-05-06 04:30:00,308500.0,0.0,308.5,617.0,0,0,False,1
2024-05-06 05:00:00,296200.0,0.0,296.2,592.4,0,0,False,1
2024-05-06 05:30:00,331800.0,0.0,331.8,663.6,0,0,False,1
2024-05-06 06:00:00,299200.0,0.0,299.2,598.4,0,0,False,1
2024-05-06 06:30:00,364600.0,0.0,364.6,729.2,0,0,False,1
2024-05-06 07:00:00,523300.0,1800.0,525.1,1050.2,0,0,False,1
2024-05-06 07:30:00,1105100.0,53500.0,1158.6,2317.2,0,0,False,1
2024-05-06 08:00:00,1412800.0,172500.0,1585.3,3170.6,0,0,False,1
2024-05-06 08:30:00,1232100.0,322400.0,1554.5,3109.0,0,0,False,1
2024-05-06 09:00:00,1215900.0,523900.0,1739.8,3479.6,0,0,False,1
2024-05-06 09:30:00,869200.0,652000.0,1521.2,3042.4,0,0,False,1
2024-05-06 10:00:00,1010300.0,815300.0,1825.6,3651.2,0,0,False,1
2024-05-06 10:30:00,778533.33333,804833.33334,1583.36666667,3166.73333334,0,0,False,1
2024-05-06 11:00:00,693533.33333,939000.0,1632.53333333,3265.06666666,0,0,False,1
2024-05-06 11:30:00,661966.66666,1002633.33334,1664.6,3329.2,0,0,False,1
2024-05-06 12:00:00,912233.33333,797066.66667,1709.3,3418.6,0,0,False,1
2024-05-06 12:30:00,1060466.66667,638300.0,1698.76666667,3397.53333334,0,0,False,1
2024-05-06 13:00:00,766833.33333,758100.0,1524.93333333,3049.86666666,0,0,False,1
2024-05-06 13:30:00,711600.0,1052800.0,1764.4,3528.8,0,0,False,1
2024-05-06 14:00:00,499400.0,912700.0,1412.1,2824.2,0,0,False,1
2024-05-06 14:30:00,811100.0,1007700.0,1818.8,3637.6,0,0,False,1
2024-05-06 15:00:00,795700.0,768100.0,1563.8,3127.6,0,0,False,1
2024-05-06 15:30:00,1313900.0,381500.0,1695.4,3390.8,0,0,False,1
2024-05-06 16:00:00,535300.0,840300.0,1375.6,2751.2,0,0,False,1
2024-05-06 16:30:00,968800.0,667100.0,1635.9,3271.8,0,0,False,1
2024-05-06 17:00:00,833500.0,409400.0,1242.9,2485.8,0,0,False,1
2024-05-06 17:30:00,657800.0,383500.0,1041.3,2082.6,0,0,False,1
2024-05-06 18:00:00,359300.0,377900.0,737.2,1474.4,0,0,False,1
2024-05-06 18:30:00,536566.66667,246700.0,783.26666667,1566.53333334,0,0,False,1
2024-05-06 19:00:00,623233.33333,74500.0,697.73333333,1395.46666666,0,0,False,1
2024-05-06 19:30:00,782200.0,300.0,782.5,1565.0,0,0,False,1
2024-05-06 20:00:00,759866.66667,0.0,759.86666667,1519.73333334,0,0,False,1
2024-05-06 20:30:00,815133.33333,0.0,815.13333333,1630.26666666,0,0,False,1
2024-05-06 21:00:00,768800.0,0.0,768.8,1537.6,0,0,False,1
2024-05-06 21:30:00,739133.33333,0.0,739.13333333,1478.26666666,0,0,False,1
2024-05-06 22:00:00,554433.33334,0.0,554.43333334,1108.86666668,0,0,False,1
2024-05-06 22:30:00,493933.33333,0.0,493.93333333,987.86666666,0,0,False,1
2024-05-06 23:00:00,457800.0,0.0,457.8,915.6,0,0,False,1
2024-05-06 23:30:00,344900.0,0.0,344.9,689.8,0,0,False,1
2024-05-07 00:00:00,442300.0,0.0,442.3,884.6,0,0,False,1
2024-05-07 00:30:00,379400.0,0.0,379.4,758.8,0,0,False,1
2024-05-07 01:00:00,348600.0,0.0,348.6,697.2,0,0,False,1
2024-05-07 01:30:00,346700.0,0.0,346.7,693.4,0,0,False,1
2024-05-07 02:00:00,334400.0,0.0,334.4,668.8,0,0,False,1
2024-05-07 02:30:00,349700.0,0.0,349.7,699.4,0,0,False,1
2024-05-07 03:00:00,314300.0,0.0,314.3,628.6,0,0,False,1
2024-05-07 03:30:00,321300.0,0.0,321.3,642.6,0,0,False,1
2024-05-07 04:00:00,304100.0,0.0,304.1,608.2,0,0,False,1
2024-05-07 04:30:00,316966.66667,0.0,316.96666667,633.93333334,0,0,False,1
2024-05-07 05:00:00,300300.0,0.0,300.3,600.6,0,0,False,1
2024-05-07 05:30:00,328933.33333,0.0,328.93333333,657.86666666,0,0,False,1
2024-05-07 06:00:00,308800.0,0.0,308.8,617.6,0,0,False,1
2024-05-07 06:30:00,351100.0,0.0,351.1,702.2,0,0,False,1
2024-05-07 07:00:00,401300.0,3200.0,404.5,809.0,0,0,False,1
2024-05-07 07:30:00,985800.0,82400.0,1068.2,2136.4,0,0,False,1
2024-05-07 08:00:00,1339800.0,185700.0,1525.5,3051.0,0,0,False,1
2024-05-07 08:30:00,1223200.0,234600.0,1457.8,2915.6,0,0,False,1
2024-05-07 09:00:00,1131400.0,490900.0,1622.3,3244.6,0,0,False,1
2024-05-07 09:30:00,787500.0,722800.0,1510.3,3020.6,0,0,False,1
2024-05-07 10:00:00,864800.0,811600.0,1676.4,3352.8,0,0,False,1
2024-05-07 10:30:00,681600.0,900100.0,1581.7,3163.4,0,0,False,1
2024-05-07 11:00:00,850100.0,777200.0,1627.3,3254.6,0,0,False,1
2024-05-07 11:30:00,799000.0,867900.0,1666.9,3333.8,0,0,False,1
2024-05-07 12:00:00,893600.0,685900.0,1579.5,3159.0,0,0,False,1
2024-05-07 12:30:00,670433.33334,1034166.66666,1704.6,3409.2,0,0,False,1
2024-05-07 13:00:00,825600.0,658700.0,1484.3,2968.6,0,0,False,1
2024-05-07 13:30:00,1051600.0,690600.0,1742.2,3484.4,0,0,False,1
2024-05-07 14:00:00,855800.0,589000.0,1444.8,2889.6,0,0,False,1
2024-05-07 14:30:00,1007700.0,838600.0,1846.3,3692.6,0,0,False,1
2024-05-07 15:00:00,955400.0,539700.0,1495.1,2990.2,0,0,False,1
2024-05-07 15:30:00,1490300.0,224200.0,1714.5,3429.0,0,0,False,1
2024-05-07 16:00:00,910100.0,455700.0,1365.8,2731.6,0,0,False,1
2024-05-07 16:30:00,1225200.0,357800.0,1583.0,3166.0,0,0,False,1
2024-05-07 17:00:00,626800.0,558100.0,1184.9,2369.8,0,0,False,1
2024-05-07 17:30:00,586300.0,465200.0,1051.5,2103.0,0,0,False,1
2024-05-07 18:00:00,500700.0,233600.0,734.3,1468.6,0,0,False,1
2024-05-07 18:30:00,697766.66667,93000.0,790.76666667,1581.53333334,0,0,False,1
2024-05-07 19:00:00,695833.33333,24200.0,720.03333333,1440.06666666,0,0,False,1
2024-05-07 19:30:00,768900.0,0.0,768.9,1537.8,0,0,False,1
2024-05-07 20:00:00,805600.0,0.0,805.6,1611.2,0,0,False,1
2024-05-07 20:30:00,743600.0,0.0,743.6,1487.2,0,0,False,1
2024-05-07 21:00:00,803800.0,0.0,803.8,1607.6,0,0,False,1
2024-05-07 21:30:00,745900.0,0.0,745.9,1491.8,0,0,False,1
2024-05-07 22:00:00,581000.0,0.0,581.0,1162.0,0,0,False,1
2024-05-07 22:30:00,512900.0,0.0,512.9,1025.8,0,0,False,1
2024-05-07 23:00:00,454000.0,0.0,454.0,908.0,0,0,False,1
2024-05-07 23:30:00,376800.0,0.0,376.8,753.6,0,0,False,1
2024-05-08 00:00:00,501100.0,0.0,501.1,1002.2,0,0,False,1
2024-05-08 00:30:00,415300.0,0.0,415.3,830.6,0,0,False,1
2024-05-08 01:00:00,402600.0,0.0,402.6,805.2,0,0,False,1
2024-05-08 01:30:00,409600.0,0.0,409.6,819.2,0,0,False,1
2024-05-08 02:00:00,369200.0,0.0,369.2,738.4,0,0,False,1
2024-05-08 02:30:00,381300.0,0.0,381.3,762.6,0,0,False,1
2024-05-08 03:00:00,345100.0,0.0,345.1,690.2,0,0,False,1
2024-05-08 03:30:00,368300.0,0.0,368.3,736.6,0,0,False,1
2024-05-08 04:00:00,337800.0,0.0,337.8,675.6,0,0,False,1
2024-05-08 04:30:00,363700.0,0.0,363.7,727.4,0,0,False,1
2024-05-08 05:00:00,345800.0,0.0,345.8,691.6,0,0,False,1
2024-05-08 05:30:00,370400.0,0.0,370.4,740.8,0,0,False,1
