DateTime,Day,Hour,Lecture/Non-lecture,Public Holiday,Semester Break,Semester : Lecture/Office,Day Lagged Load,Week Lagged Load,Load Consumption (kW),Time,import_energy,self_consume,Energy (kWh),Energy_Rejected_Flag,Interpolated Flag,Outage Flag,Valid Data Flag
2024-05-01 00:00:00,2,0,1,0,0,1,621.7862,635.9271666666666,631.4,0,315700.0,0.0,315.7,0.0,0.0,False,1.0
2024-05-01 00:30:00,2,0,1,0,0,1,600.8647,627.9679333333333,725.4,1,362700.0,0.0,362.7,0.0,0.0,False,1.0
2024-05-01 01:00:00,2,1,1,0,0,1,575.9114000000001,592.4616,753.4,2,376700.0,0.0,376.7,0.0,0.0,False,1.0
2024-05-01 01:30:00,2,1,1,0,0,1,565.4948,564.2192,681.2,3,340600.0,0.0,340.6,0.0,0.0,False,1.0
2024-05-01 02:00:00,2,2,1,0,0,1,542.3765999999999,553.2978,701.0,4,350500.0,0.0,350.5,0.0,0.0,False,1.0
2024-05-01 02:30:00,2,2,1,0,0,1,525.5054666666665,551.0788,643.8,5,321900.0,0.0,321.9,0.0,0.0,False,1.0
2024-05-01 03:00:00,2,3,1,0,0,1,524.9367666666667,535.0528,671.8,6,335900.0,0.0,335.9,0.0,0.0,False,1.0
2024-05-01 03:30:00,2,3,1,0,0,1,523.9777,518.6789333333334,625.2,7,312600.0,0.0,312.6,0.0,0.0,False,1.0
2024-05-01 04:00:00,2,4,1,0,0,1,534.1413,527.417,650.0,8,325000.0,0.0,325.0,0.0,0.0,False,1.0
2024-05-01 04:30:00,2,4,1,0,0,1,533.3668,542.4891,594.6,9,297300.0,0.0,297.3,0.0,0.0,False,1.0
2024-05-01 05:00:00,2,5,1,0,0,1,561.9013,552.2336,644.6,10,322300.0,0.0,322.3,0.0,0.0,False,1.0
2024-05-01 05:30:00,2,5,1,0,0,1,586.3106,554.0789,635.8,11,317900.0,0.0,317.9,0.0,0.0,False,1.0
2024-05-01 06:00:00,2,6,1,0,0,1,595.5562,577.24,649.6,12,324800.0,0.0,324.8,0.0,0.0,False,1.0
2024-05-01 06:30:00,2,6,1,0,0,1,798.9504333333333,669.1516,646.8,13,323400.0,0.0,323.4,0.0,0.0,False,1.0
2024-05-01 07:00:00,2,7,1,0,0,1,1745.8112166666665,1678.0223,650.66666666,14,323133.33333,2200.0,325.33333333,0.0,0.0,False,1.0
2024-05-01 07:30:00,2,7,1,0,0,1,2692.672,2686.893,668.93333334,15,276966.66667,57500.0,334.46666667,0.0,0.0,False,1.0
2024-05-01 08:00:00,2,8,1,0,0,1,3027.8676,3105.1664,650.6,16,159766.66667,165533.33333,325.3,0.0,0.0,False,1.0
2024-05-01 08:30:00,2,8,1,0,0,1,3177.428,3298.9186,727.4,17,155200.0,208500.0,363.7,0.0,0.0,False,1.0
2024-05-01 09:00:00,2,9,1,0,0,1,3327.6226,3374.2349,634.0,18,38500.0,278500.0,317.0,0.0,0.0,False,1.0
2024-05-01 09:30:00,2,9,1,0,0,1,3427.542,3303.2548,699.8,19,0.0,349900.0,349.9,0.0,0.0,False,1.0
2024-05-01 10:00:00,2,10,1,0,0,1,3508.6252000000004,3457.8138,790.2,20,17200.0,377900.0,395.1,0.0,0.0,False,1.0
2024-05-01 10:30:00,2,10,1,0,0,1,3438.3888,3545.3679,668.6,21,0.0,334300.0,334.3,0.0,0.0,False,1.0
2024-05-01 11:00:00,2,11,1,0,0,1,3092.2132,3664.0338000000006,903.86666666,22,0.0,451933.33333,451.93333333,0.0,0.0,False,1.0
2024-05-01 11:30:00,2,11,1,0,0,1,3232.8714,3762.1994,734.7333333400001,23,0.0,367366.66667,367.36666667,0.0,0.0,False,1.0
2024-05-01 12:00:00,2,12,1,0,0,1,3927.214,3676.28,1012.6,24,0.0,506300.0,506.3,0.0,0.0,False,1.0
2024-05-01 12:30:00,2,12,1,0,0,1,3277.8642,3230.2454,653.4,25,0.0,326700.0,326.7,0.0,0.0,False,1.0
2024-05-01 13:00:00,2,13,1,0,0,1,3459.6956,3531.0842,969.8,26,34066.66667,450833.33333,484.9,0.0,0.0,False,1.0
2024-05-01 13:30:00,2,13,1,0,0,1,3634.7532,3586.9524,811.2,27,0.0,405600.0,405.6,0.0,0.0,False,1.0
2024-05-01 14:00:00,2,14,1,0,0,1,3631.4233,3634.0396,1156.6,28,0.0,578300.0,578.3,0.0,0.0,False,1.0
2024-05-01 14:30:00,2,14,1,0,0,1,3684.7136,3667.49765,766.4,29,0.0,383200.0,383.2,0.0,0.0,False,1.0
2024-05-01 15:00:00,2,15,1,0,0,1,3140.6206,3355.6698,957.4,30,0.0,478700.0,478.7,0.0,0.0,False,1.0
2024-05-01 15:30:00,2,15,1,0,0,1,2913.833875,3339.8256,765.0,31,15700.0,366800.0,382.5,0.0,0.0,False,1.0
2024-05-01 16:00:00,2,16,1,0,0,1,2746.438,3053.6598000000004,884.6,32,89700.0,352600.0,442.3,0.0,0.0,False,1.0
2024-05-01 16:30:00,2,16,1,0,0,1,2665.206533333333,2767.494,730.6,33,26900.0,338400.0,365.3,0.0,0.0,False,1.0
2024-05-01 17:00:00,2,17,1,0,0,1,2143.9004,2026.961,749.6,34,265700.0,109100.0,374.8,0.0,0.0,False,1.0
2024-05-01 17:30:00,2,17,1,0,0,1,1709.2802,1693.26754,712.2,35,278300.0,77800.0,356.1,0.0,0.0,False,1.0
2024-05-01 18:00:00,2,18,1,0,0,1,1483.6737999999998,1542.554,742.8,36,302300.0,69100.0,371.4,0.0,0.0,False,1.0
2024-05-01 18:30:00,2,18,1,0,0,1,1416.2475,1368.584466666667,702.4,37,319800.0,31400.0,351.2,0.0,0.0,False,1.0
2024-05-01 19:00:00,2,19,1,0,0,1,1462.7412000000002,1329.5672,804.6,38,395500.0,6800.0,402.3,0.0,0.0,False,1.0
2024-05-01 19:30:00,2,19,1,0,0,1,1469.2922,1389.1663999999998,732.6,39,366300.0,0.0,366.3,0.0,0.0,False,1.0
2024-05-01 20:00:00,2,20,1,0,0,1,1053.5426,1373.6472,899.6,40,449800.0,0.0,449.8,0.0,0.0,False,1.0
2024-05-01 20:30:00,2,20,1,0,0,1,1055.8783999999998,1390.5766,946.6,41,473300.0,0.0,473.3,0.0,0.0,False,1.0
2024-05-01 21:00:00,2,21,1,0,0,1,1020.6798,1360.2666000000002,889.6,42,444800.0,0.0,444.8,0.0,0.0,False,1.0
2024-05-01 21:30:00,2,21,1,0,0,1,867.5862,942.3459333333332,921.2,43,460600.0,0.0,460.6,0.0,0.0,False,1.0
2024-05-01 22:00:00,2,22,1,0,0,1,852.2388000000001,800.688,897.6,44,448800.0,0.0,448.8,0.0,0.0,False,1.0
2024-05-01 22:30:00,2,22,1,0,0,1,802.1906,738.478,840.4,45,420200.0,0.0,420.2,0.0,0.0,False,1.0
2024-05-01 23:00:00,2,23,1,0,0,1,780.1534,717.2668000000001,846.2,46,423100.0,0.0,423.1,0.0,0.0,False,1.0
2024-05-01 23:30:00,2,23,1,0,0,1,773.0,662.7133333333333,657.0,47,328500.0,0.0,328.5,0.0,0.0,False,1.0
2024-05-02 00:00:00,3,0,1,0,0,1,631.4,623.731,847.8,0,423900.0,0.0,423.9,0.0,0.0,False,1.0
2024-05-02 00:30:00,3,0,1,0,0,1,725.4,622.124,690.6,1,345300.0,0.0,345.3,0.0,0.0,False,1.0
2024-05-02 01:00:00,3,1,1,0,0,1,753.4,594.5861333333335,702.2,2,351100.0,0.0,351.1,0.0,0.0,False,1.0
2024-05-02 01:30:00,3,1,1,0,0,1,681.2,562.291,669.2,3,334600.0,0.0,334.6,0.0,0.0,False,1.0
2024-05-02 02:00:00,3,2,1,0,0,1,701.0,543.9084,678.8,4,339400.0,0.0,339.4,0.0,0.0,False,1.0
2024-05-02 02:30:00,3,2,1,0,0,1,643.8,546.351,640.4,5,320200.0,0.0,320.2,0.0,0.0,False,1.0
2024-05-02 03:00:00,3,3,1,0,0,1,671.8,537.3001999999999,673.06666666,6,336533.33333,0.0,336.53333333,0.0,0.0,False,1.0
2024-05-02 03:30:00,3,3,1,0,0,1,625.2,534.489,620.13333334,7,310066.66667,0.0,310.06666667,0.0,0.0,False,1.0
2024-05-02 04:00:00,3,4,1,0,0,1,650.0,521.5124000000001,649.4,8,324700.0,0.0,324.7,0.0,0.0,False,1.0
2024-05-02 04:30:00,3,4,1,0,0,1,594.6,528.202,614.8,9,307400.0,0.0,307.4,0.0,0.0,False,1.0
2024-05-02 05:00:00,3,5,1,0,0,1,644.6,536.9538,642.2,10,321100.0,0.0,321.1,0.0,0.0,False,1.0
2024-05-02 05:30:00,3,5,1,0,0,1,635.8,568.646,631.2,11,315600.0,0.0,315.6,0.0,0.0,False,1.0
2024-05-02 06:00:00,3,6,1,0,0,1,649.6,577.4825999999999,652.6,12,326300.0,0.0,326.3,0.0,0.0,False,1.0
2024-05-02 06:30:00,3,6,1,0,0,1,646.8,707.91,671.8,13,335900.0,0.0,335.9,0.0,0.0,False,1.0
2024-05-02 07:00:00,3,7,1,0,0,1,650.66666666,1694.679,855.0,14,427400.0,100.0,427.5,0.0,0.0,False,1.0
2024-05-02 07:30:00,3,7,1,0,0,1,668.93333334,2681.448,1790.0,15,847300.0,47700.0,895.0,0.0,0.0,False,1.0
2024-05-02 08:00:00,3,8,1,0,0,1,650.6,2949.619,2235.4,16,976100.0,141600.0,1117.7,0.0,0.0,False,1.0
2024-05-02 08:30:00,3,8,1,0,0,1,727.4,3175.612,2654.2,17,1059100.0,268000.0,1327.1,0.0,0.0,False,1.0
2024-05-02 09:00:00,3,9,1,0,0,1,634.0,3489.581866666668,2620.6,18,765200.0,545100.0,1310.3,0.0,0.0,False,1.0
2024-05-02 09:30:00,3,9,1,0,0,1,699.8,3601.4719,2683.0,19,785166.66666,556333.33334,1341.5,0.0,0.0,False,1.0
2024-05-02 10:00:00,3,10,1,0,0,1,790.2,3584.72625,2844.4,20,948200.0,474000.0,1422.2,0.0,0.0,False,1.0
2024-05-02 10:30:00,3,10,1,0,0,1,668.6,3606.5128,2538.8,21,525400.0,744000.0,1269.4,0.0,0.0,False,1.0
2024-05-02 11:00:00,3,11,1,0,0,1,903.86666666,3523.0749,3058.6,22,910800.0,618500.0,1529.3,0.0,0.0,False,1.0
2024-05-02 11:30:00,3,11,1,0,0,1,734.7333333400001,3438.514066666667,2482.8,23,446100.0,795300.0,1241.4,0.0,0.0,False,1.0
2024-05-02 12:00:00,3,12,1,0,0,1,1012.6,3449.6881000000003,2957.0,24,649600.0,828900.0,1478.5,0.0,0.0,False,1.0
2024-05-02 12:30:00,3,12,1,0,0,1,653.4,3233.1956,2386.4,25,334700.0,858500.0,1193.2,0.0,0.0,False,1.0
2024-05-02 13:00:00,3,13,1,0,0,1,969.8,3008.123,2941.6,26,509400.0,961400.0,1470.8,0.0,0.0,False,1.0
2024-05-02 13:30:00,3,13,1,0,0,1,811.2,3231.533733333333,2446.6,27,394300.0,829000.0,1223.3,0.0,0.0,False,1.0
2024-05-02 14:00:00,3,14,1,0,0,1,1156.6,3652.421,3020.4,28,527600.0,982600.0,1510.2,0.0,0.0,False,1.0
2024-05-02 14:30:00,3,14,1,0,0,1,766.4,3748.1804,2703.2,29,499133.33333,852466.66667,1351.6,0.0,0.0,False,1.0
2024-05-02 15:00:00,3,15,1,0,0,1,957.4,3499.7932,3045.6,30,721900.0,800900.0,1522.8,0.0,0.0,False,1.0
2024-05-02 15:30:00,3,15,1,0,0,1,765.0,2993.4536000000003,2661.4,31,435900.0,894800.0,1330.7,0.0,0.0,False,1.0
2024-05-02 16:00:00,3,16,1,0,0,1,884.6,2675.6704,2998.8,32,718400.0,781000.0,1499.4,0.0,0.0,False,1.0
2024-05-02 16:30:00,3,16,1,0,0,1,730.6,1983.9595,2276.66666666,33,515533.33333,622800.0,1138.33333333,0.0,0.0,False,1.0
2024-05-02 17:00:00,3,17,1,0,0,1,749.6,1292.2486,2451.33333334,34,693066.66667,532600.0,1225.66666667,0.0,0.0,False,1.0
2024-05-02 17:30:00,3,17,1,0,0,1,712.2,940.6624,1399.2,35,284700.0,414900.0,699.6,0.0,0.0,False,1.0
2024-05-02 18:00:00,3,18,1,0,0,1,742.8,905.945,1089.2,36,317900.0,226700.0,544.6,0.0,0.0,False,1.0
2024-05-02 18:30:00,3,18,1,0,0,1,702.4,800.6985999999999,962.8,37,384100.0,97300.0,481.4,0.0,0.0,False,1.0
2024-05-02 19:00:00,3,19,1,0,0,1,804.6,813.8756,985.6,38,470000.0,22800.0,492.8,0.0,0.0,False,1.0
2024-05-02 19:30:00,3,19,1,0,0,1,732.6,822.0475,994.73333334,39,497366.66667,0.0,497.36666667,0.0,0.0,False,1.0
2024-05-02 20:00:00,3,20,1,0,0,1,899.6,807.3716,1067.26666666,40,533633.33333,0.0,533.63333333,0.0,0.0,False,1.0
2024-05-02 20:30:00,3,20,1,0,0,1,946.6,802.2325,1058.2,41,529100.0,0.0,529.1,0.0,0.0,False,1.0
2024-05-02 21:00:00,3,21,1,0,0,1,889.6,794.5015,1040.8,42,520400.0,0.0,520.4,0.0,0.0,False,1.0
2024-05-02 21:30:00,3,21,1,0,0,1,921.2,780.7758,1039.6,43,519800.0,0.0,519.8,0.0,0.0,False,1.0
2024-05-02 22:00:00,3,22,1,0,0,1,897.6,762.9799,959.73333334,44,479866.66667,0.0,479.86666667,0.0,0.0,False,1.0
2024-05-02 22:30:00,3,22,1,0,0,1,840.4,738.4373999999999,962.66666666,45,481333.33333,0.0,481.33333333,0.0,0.0,False,1.0
2024-05-02 23:00:00,3,23,1,0,0,1,846.2,698.0276,902.6,46,451300.0,0.0,451.3,0.0,0.0,False,1.0
2024-05-02 23:30:00,3,23,1,0,0,1,657.0,647.0172,736.2,47,368100.0,0.0,368.1,0.0,0.0,False,1.0
2024-05-03 00:00:00,4,0,1,0,0,1,847.8,592.8091,958.2,0,479100.0,0.0,479.1,0.0,0.0,False,1.0
2024-05-03 00:30:00,4,0,1,0,0,1,690.6,599.2345,735.8,1,367900.0,0.0,367.9,0.0,0.0,False,1.0
2024-05-03 01:00:00,4,1,1,0,0,1,702.2,579.2438000000001,770.6,2,385300.0,0.0,385.3,0.0,0.0,False,1.0
2024-05-03 01:30:00,4,1,1,0,0,1,669.2,582.9754,702.8,3,351400.0,0.0,351.4,0.0,0.0,False,1.0
2024-05-03 02:00:00,4,2,1,0,0,1,678.8,551.857,716.6,4,358300.0,0.0,358.3,0.0,0.0,False,1.0
2024-05-03 02:30:00,4,2,1,0,0,1,640.4,543.818,658.4,5,329200.0,0.0,329.2,0.0,0.0,False,1.0
2024-05-03 03:00:00,4,3,1,0,0,1,673.06666666,529.5344,692.4,6,346200.0,0.0,346.2,0.0,0.0,False,1.0
2024-05-03 03:30:00,4,3,1,0,0,1,620.13333334,531.8402,663.0,7,331500.0,0.0,331.5,0.0,0.0,False,1.0
2024-05-03 04:00:00,4,4,1,0,0,1,649.4,516.7929,688.0,8,344000.0,0.0,344.0,0.0,0.0,False,1.0
2024-05-03 04:30:00,4,4,1,0,0,1,614.8,519.6405,647.8,9,323900.0,0.0,323.9,0.0,0.0,False,1.0
2024-05-03 05:00:00,4,5,1,0,0,1,642.2,529.5645999999999,662.4,10,331200.0,0.0,331.2,0.0,0.0,False,1.0
2024-05-03 05:30:00,4,5,1,0,0,1,631.2,535.5614,677.0,11,338500.0,0.0,338.5,0.0,0.0,False,1.0
2024-05-03 06:00:00,4,6,1,0,0,1,652.6,537.8670666666667,663.2,12,331600.0,0.0,331.6,0.0,0.0,False,1.0
2024-05-03 06:30:00,4,6,1,0,0,1,671.8,644.7948666666666,690.4,13,345200.0,0.0,345.2,0.0,0.0,False,1.0
2024-05-03 07:00:00,4,7,1,0,0,1,855.0,1610.620773333333,768.8,14,384300.0,100.0,384.4,0.0,0.0,False,1.0
2024-05-03 07:30:00,4,7,1,0,0,1,1790.0,2576.44668,2195.2,15,1061000.0,36600.0,1097.6,0.0,0.0,False,1.0
2024-05-03 08:00:00,4,8,1,0,0,1,2235.4,2693.615,2709.6,16,1184200.0,170600.0,1354.8,0.0,0.0,False,1.0
2024-05-03 08:30:00,4,8,1,0,0,1,2654.2,2865.2136,2970.8,17,1305700.0,179700.0,1485.4,0.0,0.0,False,1.0
2024-05-03 09:00:00,4,9,1,0,0,1,2620.6,3009.2696666666666,2926.2,18,1178800.0,284300.0,1463.1,0.0,0.0,False,1.0
2024-05-03 09:30:00,4,9,1,0,0,1,2683.0,3121.731,3137.8,19,1163800.0,405100.0,1568.9,0.0,0.0,False,1.0
2024-05-03 10:00:00,4,10,1,0,0,1,2844.4,3133.8446,3061.2,20,1057300.0,473300.0,1530.6,0.0,0.0,False,1.0
2024-05-03 10:30:00,4,10,1,0,0,1,2538.8,3261.9654000000005,3079.6,21,987200.0,552600.0,1539.8,0.0,0.0,False,1.0
2024-05-03 11:00:00,4,11,1,0,0,1,3058.6,3277.9886333333334,3224.8,22,1059000.0,553400.0,1612.4,0.0,0.0,False,1.0
2024-05-03 11:30:00,4,11,1,0,0,1,2482.8,3379.3775,2819.6,23,375200.0,1034600.0,1409.8,0.0,0.0,False,1.0
2024-05-03 12:00:00,4,12,1,0,0,1,2957.0,3287.8443,3385.4,24,717100.0,975600.0,1692.7,0.0,0.0,False,1.0
2024-05-03 12:30:00,4,12,1,0,0,1,2386.4,3201.2234000000003,2671.8,25,381100.0,954800.0,1335.9,0.0,0.0,False,1.0
2024-05-03 13:00:00,4,13,1,0,0,1,2941.6,3174.3937333333333,3218.4,26,719800.0,889400.0,1609.2,0.0,0.0,False,1.0
2024-05-03 13:30:00,4,13,1,0,0,1,2446.6,3147.5640666666663,2669.4,27,1076600.0,258100.0,1334.7,0.0,0.0,False,1.0
2024-05-03 14:00:00,4,14,1,0,0,1,3020.4,2815.8862000000004,3107.0,28,1210200.0,343300.0,1553.5,0.0,0.0,False,1.0
2024-05-03 14:30:00,4,14,1,0,0,1,2703.2,2696.3758,2563.2,29,709000.0,572600.0,1281.6,0.0,0.0,False,1.0
2024-05-03 15:00:00,4,15,1,0,0,1,3045.6,2820.6014,3529.8,30,778300.0,986600.0,1764.9,0.0,0.0,False,1.0
2024-05-03 15:30:00,4,15,1,0,0,1,2661.4,3053.5716,2767.0,31,466100.0,917400.0,1383.5,0.0,0.0,False,1.0
2024-05-03 16:00:00,4,16,1,0,0,1,2998.8,3002.1252000000004,3197.0,32,751800.0,846700.0,1598.5,0.0,0.0,False,1.0
2024-05-03 16:30:00,4,16,1,0,0,1,2276.66666666,2277.2938666666664,2547.8,33,590900.0,683000.0,1273.9,0.0,0.0,False,1.0
2024-05-03 17:00:00,4,17,1,0,0,1,2451.33333334,1189.1122,2881.8,34,955000.0,485900.0,1440.9,0.0,0.0,False,1.0
2024-05-03 17:30:00,4,17,1,0,0,1,1399.2,854.6259,1312.8,35,221700.0,434700.0,656.4,0.0,0.0,False,1.0
2024-05-03 18:00:00,4,18,1,0,0,1,1089.2,783.5866833333332,963.8,36,253900.0,228000.0,481.9,0.0,0.0,False,1.0
2024-05-03 18:30:00,4,18,1,0,0,1,962.8,712.5474666666665,894.86666666,37,352833.33333,94600.0,447.43333333,0.0,0.0,False,1.0
2024-05-03 19:00:00,4,19,1,0,0,1,985.6,742.9126,859.93333334,38,413666.66667,16300.0,429.96666667,0.0,0.0,False,1.0
2024-05-03 19:30:00,4,19,1,0,0,1,994.73333334,774.4341999999999,1007.0,39,503500.0,0.0,503.5,0.0,0.0,False,1.0
2024-05-03 20:00:00,4,20,1,0,0,1,1067.26666666,768.3828000000001,943.8,40,471900.0,0.0,471.9,0.0,0.0,False,1.0
2024-05-03 20:30:00,4,20,1,0,0,1,1058.2,768.7020666666666,918.6,41,459300.0,0.0,459.3,0.0,0.0,False,1.0
2024-05-03 21:00:00,4,21,1,0,0,1,1040.8,766.2548,941.6,42,470800.0,0.0,470.8,0.0,0.0,False,1.0
2024-05-03 21:30:00,4,21,1,0,0,1,1039.6,740.2904,882.4,43,441200.0,0.0,441.2,0.0,0.0,False,1.0
2024-05-03 22:00:00,4,22,1,0,0,1,959.73333334,723.63985,892.2,44,446100.0,0.0,446.1,0.0,0.0,False,1.0
2024-05-03 22:30:00,4,22,1,0,0,1,962.66666666,702.2866,864.0,45,432000.0,0.0,432.0,0.0,0.0,False,1.0
2024-05-03 23:00:00,4,23,1,0,0,1,902.6,650.2449,805.6,46,402800.0,0.0,402.8,0.0,0.0,False,1.0
2024-05-03 23:30:00,4,23,1,0,0,1,736.2,601.9213000000001,655.0,47,327500.0,0.0,327.5,0.0,0.0,False,1.0
2024-05-04 00:00:00,5,0,1,0,0,1,958.2,566.149,825.53333334,0,412766.66667,0.0,412.76666667,0.0,0.0,False,1.0
2024-05-04 00:30:00,5,0,1,0,0,1,735.8,559.8898,662.06666666,1,331033.33333,0.0,331.03333333,0.0,0.0,False,1.0
2024-05-04 01:00:00,5,1,1,0,0,1,770.6,578.2554,695.2,2,347600.0,0.0,347.6,0.0,0.0,False,1.0
2024-05-04 01:30:00,5,1,1,0,0,1,702.8,542.5468000000001,622.2,3,311100.0,0.0,311.1,0.0,0.0,False,1.0
2024-05-04 02:00:00,5,2,1,0,0,1,716.6,543.686,646.2,4,323100.0,0.0,323.1,0.0,0.0,False,1.0
2024-05-04 02:30:00,5,2,1,0,0,1,658.4,528.8128,591.8,5,295900.0,0.0,295.9,0.0,0.0,False,1.0
2024-05-04 03:00:00,5,3,1,0,0,1,692.4,552.4134,599.6,6,299800.0,0.0,299.8,0.0,0.0,False,1.0
2024-05-04 03:30:00,5,3,1,0,0,1,663.0,525.2096,553.4,7,276700.0,0.0,276.7,0.0,0.0,False,1.0
2024-05-04 04:00:00,5,4,1,0,0,1,688.0,503.944,592.6,8,296300.0,0.0,296.3,0.0,0.0,False,1.0
2024-05-04 04:30:00,5,4,1,0,0,1,647.8,507.6663,545.4,9,272700.0,0.0,272.7,0.0,0.0,False,1.0
2024-05-04 05:00:00,5,5,1,0,0,1,662.4,525.7193000000001,587.2,10,293600.0,0.0,293.6,0.0,0.0,False,1.0
2024-05-04 05:30:00,5,5,1,0,0,1,677.0,510.1464,576.2,11,288100.0,0.0,288.1,0.0,0.0,False,1.0
2024-05-04 06:00:00,5,6,1,0,0,1,663.2,509.7546,612.66666668,12,306333.33334,0.0,306.33333334,0.0,0.0,False,1.0
2024-05-04 06:30:00,5,6,1,0,0,1,690.4,512.3706666666666,547.7333333199999,13,273866.66666,0.0,273.86666666,0.0,0.0,False,1.0
2024-05-04 07:00:00,5,7,1,0,0,1,768.8,894.5862333333332,599.4,14,299700.0,0.0,299.7,0.0,0.0,False,1.0
2024-05-04 07:30:00,5,7,1,0,0,1,2195.2,1276.8017999999995,673.4,15,281700.0,55000.0,336.7,0.0,0.0,False,1.0
2024-05-04 08:00:00,5,8,1,0,0,1,2709.6,1323.5222666666666,807.4,16,198600.0,205100.0,403.7,0.0,0.0,False,1.0
2024-05-04 08:30:00,5,8,1,0,0,1,2970.8,1294.1967,954.0,17,126933.33334,350066.66666,477.0,0.0,0.0,False,1.0
2024-05-04 09:00:00,5,9,1,0,0,1,2926.2,1572.0406,750.2,18,85000.0,290100.0,375.1,0.0,0.0,False,1.0
2024-05-04 09:30:00,5,9,1,0,0,1,3137.8,1563.6132666666665,833.2,19,8600.0,408000.0,416.6,0.0,0.0,False,1.0
2024-05-04 10:00:00,5,10,1,0,0,1,3061.2,1714.835,857.0,20,0.0,428500.0,428.5,0.0,0.0,False,1.0
2024-05-04 10:30:00,5,10,1,0,0,1,3079.6,1824.592,805.8,21,39000.0,363900.0,402.9,0.0,0.0,False,1.0
2024-05-04 11:00:00,5,11,1,0,0,1,3224.8,1862.2606666666663,997.46666666,22,0.0,498733.33333,498.73333333,0.0,0.0,False,1.0
2024-05-04 11:30:00,5,11,1,0,0,1,2819.6,1703.132,916.00000002,23,4066.66667,453933.33334,458.00000001,0.0,0.0,False,1.0
2024-05-04 12:00:00,5,12,1,0,0,1,3385.4,1472.5382000000002,1168.86666668,24,0.0,584433.33334,584.43333334,0.0,0.0,False,1.0
2024-05-04 12:30:00,5,12,1,0,0,1,2671.8,1640.875,730.6,25,0.0,365300.0,365.3,0.0,0.0,False,1.0
2024-05-04 13:00:00,5,13,1,0,0,1,3218.4,1335.188,1027.2,26,0.0,513600.0,513.6,0.0,0.0,False,1.0
2024-05-04 13:30:00,5,13,1,0,0,1,2669.4,1273.8303999999998,819.8,27,0.0,409900.0,409.9,0.0,0.0,False,1.0
2024-05-04 14:00:00,5,14,1,0,0,1,3107.0,1364.6252,1130.0,28,9200.0,555800.0,565.0,0.0,0.0,False,1.0
2024-05-04 14:30:00,5,14,1,0,0,1,2563.2,1455.42,665.2,29,4100.0,328500.0,332.6,0.0,0.0,False,1.0
2024-05-04 15:00:00,5,15,1,0,0,1,3529.8,1580.1953999999998,988.4,30,10800.0,483400.0,494.2,0.0,0.0,False,1.0
2024-05-04 15:30:00,5,15,1,0,0,1,2767.0,1299.4978999999998,798.0,31,13800.0,385200.0,399.0,0.0,0.0,False,1.0
2024-05-04 16:00:00,5,16,1,0,0,1,3197.0,1288.6051,875.2,32,0.0,437600.0,437.6,0.0,0.0,False,1.0
2024-05-04 16:30:00,5,16,1,0,0,1,2547.8,860.493,714.4,33,11100.0,346100.0,357.2,0.0,0.0,False,1.0
2024-05-04 17:00:00,5,17,1,0,0,1,2881.8,614.56,710.8,34,37100.0,318300.0,355.4,0.0,0.0,False,1.0
2024-05-04 17:30:00,5,17,1,0,0,1,1312.8,589.2202,556.46666666,35,1266.66667,276966.66666,278.23333333,0.0,0.0,False,1.0
2024-05-04 18:00:00,5,18,1,0,0,1,963.8,581.3918000000001,661.7333333400001,36,68266.66667,262600.0,330.86666667000003,0.0,0.0,False,1.0
2024-05-04 18:30:00,5,18,1,0,0,1,894.86666666,604.1066999999999,547.0,37,198100.0,75400.0,273.5,0.0,0.0,False,1.0
2024-05-04 19:00:00,5,19,1,0,0,1,859.93333334,630.3554,637.8,38,300500.0,18400.0,318.9,0.0,0.0,False,1.0
2024-05-04 19:30:00,5,19,1,0,0,1,1007.0,662.9725999999999,719.8,39,359900.0,0.0,359.9,0.0,0.0,False,1.0
2024-05-04 20:00:00,5,20,1,0,0,1,943.8,698.1543,779.0,40,389500.0,0.0,389.5,0.0,0.0,False,1.0
2024-05-04 20:30:00,5,20,1,0,0,1,918.6,707.1587333333334,817.8,41,408900.0,0.0,408.9,0.0,0.0,False,1.0
2024-05-04 21:00:00,5,21,1,0,0,1,941.6,708.0856,787.06666666,42,393533.33333,0.0,393.53333333,0.0,0.0,False,1.0
2024-05-04 21:30:00,5,21,1,0,0,1,882.4,698.9966,818.93333334,43,409466.66667,0.0,409.46666667,0.0,0.0,False,1.0
2024-05-04 22:00:00,5,22,1,0,0,1,892.2,683.7974,791.0,44,395500.0,0.0,395.5,0.0,0.0,False,1.0
2024-05-04 22:30:00,5,22,1,0,0,1,864.0,681.4793000000001,757.8,45,378900.0,0.0,378.9,0.0,0.0,False,1.0
2024-05-04 23:00:00,5,23,1,0,0,1,805.6,656.0612,781.6,46,390800.0,0.0,390.8,0.0,0.0,False,1.0
2024-05-04 23:30:00,5,23,1,0,0,1,655.0,575.3066666666666,523.6,47,261800.0,0.0,261.8,0.0,0.0,False,1.0
2024-05-05 00:00:00,6,0,1,0,0,1,825.53333334,556.3721999999999,759.0,0,379500.0,0.0,379.5,0.0,0.0,False,1.0
2024-05-05 00:30:00,6,0,1,0,0,1,662.06666666,542.1415333333334,652.6,1,326300.0,0.0,326.3,0.0,0.0,False,1.0
2024-05-05 01:00:00,6,1,1,0,0,1,695.2,545.2078,691.8,2,345900.0,0.0,345.9,0.0,0.0,False,1.0
