DateTime,Actual,Baseline,Savings_kW,Savings_kWh,Cumulative_Savings_kWh
2024-03-11 15:30:00,2430.677833333333,2202.08,-228.59783333333326,-114.29891666666663,13331.620841098142
2024-03-11 16:00:00,2167.523416666667,2199.3105,31.787083333333157,15.893541666666579,13347.514382764808
2024-03-11 16:30:00,1816.598333333333,1696.2345,-120.36383333333288,-60.18191666666644,13287.332466098142
2024-03-11 17:00:00,1151.8243333333337,1106.4856,-45.33873333333372,-22.66936666666686,13264.663099431475
2024-03-11 17:30:00,487.05033333333336,699.19904,212.1487066666666,106.0743533333333,13370.737452764808
2024-03-11 18:00:00,425.417,430.83688,5.419880000000035,2.7099400000000173,13373.447392764809
2024-03-11 18:30:00,425.5996666666667,452.34592,26.7462533333333,13.37312666666665,13386.820519431476
2024-03-11 19:00:00,435.88866666666667,468.9711,33.08243333333331,16.541216666666656,13403.361736098143
2024-03-11 19:30:00,427.6320833333333,455.85046,28.2183766666667,14.10918833333335,13417.470924431476
2024-03-11 20:00:00,406.6823333333333,445.90082,39.218486666666706,19.609243333333353,13437.08016776481
2024-03-11 20:30:00,419.0286666666668,437.34103,18.312363333333167,9.156181666666583,13446.236349431478
2024-03-11 21:00:00,419.7546666666667,452.22543,32.47076333333331,16.235381666666655,13462.471731098145
2024-03-11 21:30:00,433.5291666666668,448.57074,15.04157333333319,7.520786666666595,13469.992517764811
2024-03-11 22:00:00,444.9228333333333,461.2544,16.331566666666674,8.165783333333337,13478.158301098145
2024-03-11 22:30:00,432.6795,465.2493,32.56979999999999,16.284899999999993,13494.443201098145
2024-03-11 23:00:00,361.4508333333333,449.26627,87.8154366666667,43.90771833333335,13538.35091943148
2024-03-11 23:30:00,387.7573333333333,376.81866,-10.93867333333327,-5.469336666666635,13532.881582764812
2024-03-12 00:00:00,368.406,415.27255,46.86655000000002,23.43327500000001,13556.314857764812
2024-03-12 00:30:00,367.96725,306.69766,-61.269589999999994,-30.634794999999997,13525.680062764812
2024-03-12 01:00:00,379.6006666666667,372.84253,-6.758136666666701,-3.3790683333333504,13522.300994431478
2024-03-12 01:30:00,368.403,362.32376,-6.079240000000027,-3.0396200000000135,13519.261374431479
2024-03-12 02:00:00,360.4625,336.41983,-24.042669999999987,-12.021334999999993,13507.240039431479
2024-03-12 02:30:00,365.60766666666666,333.4077,-32.19996666666668,-16.09998333333334,13491.140056098146
2024-03-12 03:00:00,366.8463333333333,337.72043,-29.12590333333327,-14.562951666666635,13476.577104431479
2024-03-12 03:30:00,367.59,337.30182,-30.288179999999954,-15.144089999999977,13461.433014431479
2024-03-12 04:00:00,352.8171666666667,331.54196,-21.27520666666669,-10.637603333333345,13450.795411098146
2024-03-12 04:30:00,354.7448333333333,315.45697,-39.28786333333329,-19.643931666666646,13431.151479431479
2024-03-12 05:00:00,361.4736666666667,326.82004,-34.653626666666696,-17.326813333333348,13413.824666098146
2024-03-12 05:30:00,348.9053333333333,391.38257,42.47723666666667,21.238618333333335,13435.063284431479
2024-03-12 06:00:00,343.1633333333333,502.93472,159.77138666666673,79.88569333333336,13514.948977764812
2024-03-12 06:30:00,431.7511666666667,679.8683,248.1171333333333,124.05856666666665,13639.007544431479
2024-03-12 07:00:00,1298.6089166666668,963.4268,-335.18211666666684,-167.59105833333342,13471.416486098145
2024-03-12 07:30:00,2165.4666666666667,2191.8665,26.39983333333339,13.199916666666695,13484.616402764812
2024-03-12 08:00:00,2184.8841666666667,2294.0933,109.20913333333328,54.60456666666664,13539.220969431479
2024-03-12 08:30:00,2212.418333333333,2214.6343,2.2159666666671,1.10798333333355,13540.328952764812
2024-03-12 09:00:00,2348.430583333333,2302.2751,-46.155483333332995,-23.077741666666498,13517.251211098146
2024-03-12 09:30:00,2359.3575,2398.7698,39.41229999999996,19.70614999999998,13536.957361098146
2024-03-12 10:00:00,2363.9216666666666,2436.6064,72.6847333333335,36.34236666666675,13573.299727764814
2024-03-12 10:30:00,2262.339333333333,2444.0845,181.74516666666705,90.87258333333352,13664.172311098147
2024-03-12 11:00:00,2341.0146666666665,2397.2583,56.24363333333349,28.121816666666746,13692.294127764813
2024-03-12 11:30:00,2367.391333333333,2383.4468,16.055466666667144,8.027733333333572,13700.321861098148
2024-03-12 12:00:00,1967.5148333333327,2411.1228,443.6079666666674,221.8039833333337,13922.12584443148
2024-03-12 12:30:00,2210.400333333333,2156.3328,-54.067533333332904,-27.033766666666452,13895.092077764813
2024-03-12 13:00:00,2427.981,2278.6736,-149.30740000000014,-74.65370000000007,13820.438377764813
2024-03-12 13:30:00,2239.342333333333,2357.3687,118.02636666666695,59.01318333333347,13879.451561098147
2024-03-12 14:00:00,2723.662,2267.926,-455.7359999999999,-227.86799999999994,13651.583561098147
2024-03-12 14:30:00,2512.319,2571.143,58.82400000000007,29.412000000000035,13680.995561098147
2024-03-12 15:00:00,2387.4171666666666,2467.4268,80.00963333333357,40.004816666666784,13721.000377764814
2024-03-12 15:30:00,2310.6891666666666,2303.052,-7.637166666666417,-3.8185833333332084,13717.18179443148
2024-03-12 16:00:00,1944.5556666666664,2172.5642,228.0085333333334,114.0042666666667,13831.186061098148
2024-03-12 16:30:00,1569.3125,1546.9021,-22.41039999999998,-11.20519999999999,13819.980861098147
2024-03-12 17:00:00,988.7184583333332,949.6423,-39.07615833333318,-19.53807916666659,13800.44278193148
2024-03-12 17:30:00,408.12441666666666,639.6184,231.4939833333333,115.74699166666664,13916.189773598147
2024-03-12 18:00:00,394.16033333333337,325.4444,-68.7159333333334,-34.3579666666667,13881.831806931481
2024-03-12 18:30:00,413.43925,457.38507,43.94581999999997,21.972909999999985,13903.804716931481
2024-03-12 19:00:00,428.1123333333333,465.65076,37.53842666666668,18.76921333333334,13922.573930264814
2024-03-12 19:30:00,437.112,450.24826,13.136259999999993,6.5681299999999965,13929.142060264814
2024-03-12 20:00:00,413.2046666666667,470.52972,57.3250533333333,28.66252666666665,13957.804586931481
2024-03-12 20:30:00,410.3928333333333,448.01404,37.62120666666675,18.810603333333376,13976.615190264814
2024-03-12 21:00:00,405.8355833333333,445.51263,39.67704666666668,19.83852333333334,13996.453713598148
2024-03-12 21:30:00,411.4953333333333,440.3078,28.812466666666694,14.406233333333347,14010.859946931481
2024-03-12 22:00:00,414.6231666666667,441.6277,27.004533333333313,13.502266666666657,14024.362213598148
2024-03-12 22:30:00,420.5383333333333,443.4522,22.913866666666706,11.456933333333353,14035.81914693148
